workload,call_id,process,op_index,op_type,engine,instances,host_ns_median,host_ns_min,host_ns_max,gpu_ns_median,cuda_api_ns_median,cuda_api_top,kernel_families,kernels_per_instance
planner_debate,planner-seed,mir_operator:prefill_layer33,34,prefill_layer33,,3,1145331,1126467,1154530,504419,262491,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
planner_debate,planner-seed,mir_operator:prefill_layer34,35,prefill_layer34,,3,1138734,1120451,1167546,505509,261932,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
planner_debate,planner-seed,mir_operator:prefill_layer35,36,prefill_layer35,,3,1140905,1124300,1153601,505092,257105,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
planner_debate,planner-seed,mir_operator:prefill_head,37,prefill_head,,3,291592,285751,294060,1715407,56020,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemm|reduce,9
planner_debate,planner-seed,mir_operator:prefill_sample,38,prefill_sample,,3,1658580,1656892,1659389,8224,1605615,cudaStreamSynchronize,memcpy|memset|reduce,1
planner_debate,planner-seed,mir_operator:decode_embed,39,decode_embed,,3,54602,54504,63025,2080,12049,cudaLaunchKernel,other,1
planner_debate,planner-seed,mir_operator:decode_layer00,40,decode_layer00,,3,1092469,1016416,1126102,238914,233218,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer01,41,decode_layer01,,3,1038640,981832,1064957,237668,225242,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer02,42,decode_layer02,,3,1046794,970925,1056493,238050,227805,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer03,43,decode_layer03,,3,1030164,951573,1057918,238273,224112,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer04,44,decode_layer04,,3,976436,953017,1031040,237635,213161,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer05,45,decode_layer05,,3,942975,937249,1029024,238273,215755,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer06,46,decode_layer06,,3,940931,932455,1024448,237634,220354,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer07,47,decode_layer07,,3,949379,922168,1029827,237795,213278,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer08,48,decode_layer08,,3,941833,924084,1054673,237795,211576,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer09,49,decode_layer09,,3,938576,923789,1033631,237954,210437,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer10,50,decode_layer10,,3,938767,925056,1032689,237824,210975,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer11,51,decode_layer11,,3,954485,925820,1035652,237731,215386,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer12,52,decode_layer12,,3,946035,921874,1030200,238145,211314,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer13,53,decode_layer13,,3,944255,907666,1024071,237985,208367,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer14,54,decode_layer14,,3,960420,938554,1016272,237410,216246,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer15,55,decode_layer15,,3,1003802,994364,1019951,238306,222049,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer16,56,decode_layer16,,3,1010586,993621,1020276,237794,219779,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer17,57,decode_layer17,,3,1002243,997269,1017182,237442,231329,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer18,58,decode_layer18,,3,995553,990880,997031,237602,221722,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer19,59,decode_layer19,,3,1004322,974595,1423485,237442,224745,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer20,60,decode_layer20,,3,996183,943611,1034380,237443,221642,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer21,61,decode_layer21,,3,1002833,972351,1018371,238116,225092,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer22,62,decode_layer22,,3,1001336,992498,1045216,237571,222511,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer23,63,decode_layer23,,3,997311,996414,1085391,237953,225900,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer24,64,decode_layer24,,3,1000986,989611,1042376,238019,223839,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer25,65,decode_layer25,,3,997339,995428,1032711,237955,224535,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer26,66,decode_layer26,,3,988673,986073,1029382,237635,216778,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer27,67,decode_layer27,,3,1014395,949401,1028165,238146,227781,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer28,68,decode_layer28,,3,998418,954692,1026796,237890,223521,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer29,69,decode_layer29,,3,989438,948974,1028716,237826,217497,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer30,70,decode_layer30,,3,994806,914224,1019069,237859,222530,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer31,71,decode_layer31,,3,993691,930559,1014924,237827,219612,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer32,72,decode_layer32,,3,994707,909304,1022147,238115,221474,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer33,73,decode_layer33,,3,1013399,916140,1046385,238082,223388,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer34,74,decode_layer34,,3,992540,922662,1031137,237570,219442,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer35,75,decode_layer35,,3,997732,939207,1025982,237570,216398,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_head,76,decode_head,,3,259286,253089,274632,648486,47805,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
planner_debate,planner-seed,mir_operator:decode_sample,77,decode_sample,,3,590802,590338,594458,7232,538791,cudaStreamSynchronize,memcpy|memset|reduce,1
planner_debate,planner-seed,mir_operator:decode_embed,78,decode_embed,,3,56226,54941,62139,1728,13327,cudaLaunchKernel,other,1
planner_debate,planner-seed,mir_operator:decode_layer00,79,decode_layer00,,3,1065360,1003345,1106881,237057,224856,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer01,80,decode_layer01,,3,1030289,991021,1051847,236739,220596,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer02,81,decode_layer02,,3,1021215,1013332,1034069,236995,229284,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer03,82,decode_layer03,,3,1036220,1003758,1037346,237506,221826,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer04,83,decode_layer04,,3,1029384,1003489,1039387,236514,227704,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer05,84,decode_layer05,,3,1029586,979376,1041713,236674,227662,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer06,85,decode_layer06,,3,1024652,949887,1036681,236835,228611,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer07,86,decode_layer07,,3,1026772,952883,1032798,237092,227471,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer08,87,decode_layer08,,3,1034575,958556,1059046,236994,228088,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer09,88,decode_layer09,,3,1045153,948232,1071531,237089,226087,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer10,89,decode_layer10,,3,1009655,947965,1065479,236225,229583,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer11,90,decode_layer11,,3,992967,939241,1027792,236801,222342,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer12,91,decode_layer12,,3,1074431,983381,1100759,237090,235676,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer13,92,decode_layer13,,3,994862,985164,1025575,236963,217953,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer14,93,decode_layer14,,3,999800,987744,1058961,236738,223940,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer15,94,decode_layer15,,3,994845,990684,1030356,237122,218620,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer16,95,decode_layer16,,3,997749,992678,1036099,236769,226043,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer17,96,decode_layer17,,3,1018981,997896,1029656,237091,228521,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer18,97,decode_layer18,,3,1028210,1008738,1028598,236995,226952,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer19,98,decode_layer19,,3,1029309,1012286,1036991,237283,232217,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer20,99,decode_layer20,,3,1021245,994479,1028048,237089,225675,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer21,100,decode_layer21,,3,1023403,1003282,1025057,236865,225012,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer22,101,decode_layer22,,3,1020683,999514,1027688,236961,226225,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer23,102,decode_layer23,,3,1025004,987188,1043528,236803,226912,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer24,103,decode_layer24,,3,1022100,1000687,1037210,236610,222966,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer25,104,decode_layer25,,3,1023272,1003793,1023961,236930,224339,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer26,105,decode_layer26,,3,1017526,1013965,1031448,237090,220113,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer27,106,decode_layer27,,3,1027947,1018724,1039755,236835,226213,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer28,107,decode_layer28,,3,1046059,1031395,1047006,236833,233831,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer29,108,decode_layer29,,3,1025165,1023012,1032166,236992,231366,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer30,109,decode_layer30,,3,1037717,1017687,1177351,238115,236729,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer31,110,decode_layer31,,3,1028998,979693,1095946,237569,226637,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer32,111,decode_layer32,,3,1023325,952866,1024414,236387,221740,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer33,112,decode_layer33,,3,1034388,949520,1089325,237857,219123,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer34,113,decode_layer34,,3,1005386,948983,1087654,237537,223612,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer35,114,decode_layer35,,3,1001848,987675,1040871,237379,223760,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_head,115,decode_head,,3,270652,269213,273974,661670,47931,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
planner_debate,planner-seed,mir_operator:decode_sample,116,decode_sample,,3,614829,612796,615372,7136,564724,cudaStreamSynchronize,memcpy|memset|reduce,1
planner_debate,planner-seed,mir_operator:decode_embed,117,decode_embed,,3,57345,56098,60338,1888,11773,cudaLaunchKernel,other,1
planner_debate,planner-seed,mir_operator:decode_layer00,118,decode_layer00,,3,1090169,1022529,1099467,237476,229137,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer01,119,decode_layer01,,3,1032656,968991,1062248,237954,227345,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer02,120,decode_layer02,,3,1048258,991024,1052391,237059,234857,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer03,121,decode_layer03,,3,1041008,954321,1043274,236960,223108,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer04,122,decode_layer04,,3,1034723,945166,1051699,237889,224487,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer05,123,decode_layer05,,3,1029921,959731,1035632,235971,224532,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer06,124,decode_layer06,,3,1030413,1000106,1032796,237378,225401,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
planner_debate,planner-seed,mir_operator:decode_layer07,125,decode_layer07,,3,1010331,1005600,1026163,237506,225579,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
