workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15962032003,15962059651,27648,0,0,0,0,0,0,,27648,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer15,16,prefill_layer15,,nvtx_range,15962059651,15963279440,1219789,313666,313666,60,2,301992,67,cudaLaunchKernel,917797,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15963279440,15963302894,23454,0,0,0,0,0,0,,23454,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer16,17,prefill_layer16,,nvtx_range,15963302894,15964503594,1200700,314497,314497,60,2,292452,67,cudaLaunchKernel,908248,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15964503594,15964529285,25691,0,0,0,0,0,0,,25691,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer17,18,prefill_layer17,,nvtx_range,15964529285,15965762822,1233537,312640,312640,60,2,299439,67,cudaLaunchKernel,934098,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15965762822,15965783536,20714,0,0,0,0,0,0,,20714,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer18,19,prefill_layer18,,nvtx_range,15965783536,15967052291,1268755,314657,314657,60,2,306849,67,cudaLaunchKernel,961906,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15967052291,15967073007,20716,0,0,0,0,0,0,,20716,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer19,20,prefill_layer19,,nvtx_range,15967073007,15968298648,1225641,313666,313666,60,2,296692,67,cudaLaunchKernel,928949,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15968298648,15968317864,19216,0,0,0,0,0,0,,19216,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer20,21,prefill_layer20,,nvtx_range,15968317864,15969491954,1174090,315521,315521,60,2,281784,67,cudaLaunchKernel,892306,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15969491954,15969511656,19702,0,0,0,0,0,0,,19702,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer21,22,prefill_layer21,,nvtx_range,15969511656,15970677254,1165598,315521,315521,60,2,287372,67,cudaLaunchKernel,878226,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15970677254,15970696554,19300,0,0,0,0,0,0,,19300,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer22,23,prefill_layer22,,nvtx_range,15970696554,15971872427,1175873,314753,314753,60,2,292303,67,cudaLaunchKernel,883570,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15971872427,15971891811,19384,0,0,0,0,0,0,,19384,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer23,24,prefill_layer23,,nvtx_range,15971891811,15973034918,1143107,313506,313506,60,2,280612,67,cudaLaunchKernel,862495,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15973034918,15973054932,20014,0,0,0,0,0,0,,20014,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer24,25,prefill_layer24,,nvtx_range,15973054932,15974210198,1155266,315265,315265,60,2,282192,67,cudaLaunchKernel,873074,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15974210198,15974229167,18969,0,0,0,0,0,0,,18969,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer25,26,prefill_layer25,,nvtx_range,15974229167,15975394413,1165246,315011,315011,60,2,292868,67,cudaLaunchKernel,872378,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15975394413,15975415949,21536,0,0,0,0,0,0,,21536,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer26,27,prefill_layer26,,nvtx_range,15975415949,15976556096,1140147,318563,318563,60,2,277750,67,cudaLaunchKernel,862397,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15976556096,15976574805,18709,0,0,0,0,0,0,,18709,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer27,28,prefill_layer27,,nvtx_range,15976574805,15977790586,1215781,435873,435873,60,2,302405,67,cudaLaunchKernel,913376,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15977790586,15977813981,23395,0,0,0,0,0,0,,23395,
react_tool,measured,0,plan,llm,mir_operator:prefill_head,29,prefill_head,,nvtx_range,15977813981,15978062860,248879,825157,825157,9,0,54529,9,cudaLaunchKernel,194350,copy|elementwise_binary|elementwise_unary|gemm|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15978062860,15978107769,44909,0,0,0,0,0,0,,44909,
react_tool,measured,0,plan,llm,mir_operator:prefill_sample,30,prefill_sample,,nvtx_range,15978107769,15978884328,776559,8320,8320,1,2,733424,4,cudaStreamSynchronize,43135,memcpy|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15978884328,15978998772,114444,352,352,0,1,11692,3,cudaMemcpyAsync,102752,memcpy
react_tool,measured,0,plan,llm,mir_operator:decode_embed,31,decode_embed,,nvtx_range,15978998772,15979049737,50965,1952,1952,1,0,11943,1,cudaLaunchKernel,39022,other
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15979049737,15979495292,445555,13184,13184,10,0,63044,10,cudaLaunchKernel,382511,concat|copy|elementwise_binary|elementwise_other|gemv
react_tool,measured,0,plan,llm,mir_operator:decode_layer00,32,decode_layer00,,nvtx_range,15979495292,15980780522,1285230,207809,207809,57,0,302500,57,cudaLaunchKernel,982730,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15980780522,15980801878,21356,0,0,0,0,0,0,,21356,
react_tool,measured,0,plan,llm,mir_operator:decode_layer01,33,decode_layer01,,nvtx_range,15980801878,15982041548,1239670,203426,203426,57,0,293888,57,cudaLaunchKernel,945782,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15982041548,15982062765,21217,0,0,0,0,0,0,,21217,
react_tool,measured,0,plan,llm,mir_operator:decode_layer02,34,decode_layer02,,nvtx_range,15982062765,15983283086,1220321,203746,203746,57,0,292017,57,cudaLaunchKernel,928304,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15983283086,15983303653,20567,0,0,0,0,0,0,,20567,
react_tool,measured,0,plan,llm,mir_operator:decode_layer03,35,decode_layer03,,nvtx_range,15983303653,15984504709,1201056,203777,203777,57,0,284144,57,cudaLaunchKernel,916912,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15984504709,15984524885,20176,0,0,0,0,0,0,,20176,
react_tool,measured,0,plan,llm,mir_operator:decode_layer04,36,decode_layer04,,nvtx_range,15984524885,15985721012,1196127,203201,203201,57,0,288992,57,cudaLaunchKernel,907135,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15985721012,15985743031,22019,0,0,0,0,0,0,,22019,
react_tool,measured,0,plan,llm,mir_operator:decode_layer05,37,decode_layer05,,nvtx_range,15985743031,15986938768,1195737,204257,204257,57,0,282874,57,cudaLaunchKernel,912863,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15986938768,15986958919,20151,0,0,0,0,0,0,,20151,
react_tool,measured,0,plan,llm,mir_operator:decode_layer06,38,decode_layer06,,nvtx_range,15986958919,15988094091,1135172,204354,204354,57,0,279786,57,cudaLaunchKernel,855386,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15988094091,15988113134,19043,0,0,0,0,0,0,,19043,
react_tool,measured,0,plan,llm,mir_operator:decode_layer07,39,decode_layer07,,nvtx_range,15988113134,15989216508,1103374,204096,204096,57,0,268061,57,cudaLaunchKernel,835313,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15989216508,15989235238,18730,0,0,0,0,0,0,,18730,
react_tool,measured,0,plan,llm,mir_operator:decode_layer08,40,decode_layer08,,nvtx_range,15989235238,15990308000,1072762,206561,206561,57,0,259557,57,cudaLaunchKernel,813205,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15990308000,15990327258,19258,0,0,0,0,0,0,,19258,
react_tool,measured,0,plan,llm,mir_operator:decode_layer09,41,decode_layer09,,nvtx_range,15990327258,15991389322,1062064,204032,204032,57,0,264194,57,cudaLaunchKernel,797870,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15991389322,15991407441,18119,0,0,0,0,0,0,,18119,
react_tool,measured,0,plan,llm,mir_operator:decode_layer10,42,decode_layer10,,nvtx_range,15991407441,15992452065,1044624,205248,205248,57,0,254913,57,cudaLaunchKernel,789711,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15992452065,15992470043,17978,0,0,0,0,0,0,,17978,
react_tool,measured,0,plan,llm,mir_operator:decode_layer11,43,decode_layer11,,nvtx_range,15992470043,15993515198,1045155,299393,299393,57,0,252342,57,cudaLaunchKernel,792813,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15993515198,15993532674,17476,0,0,0,0,0,0,,17476,
react_tool,measured,0,plan,llm,mir_operator:decode_layer12,44,decode_layer12,,nvtx_range,15993532674,15994573237,1040563,208577,208577,57,0,250149,57,cudaLaunchKernel,790414,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15994573237,15994591585,18348,0,0,0,0,0,0,,18348,
react_tool,measured,0,plan,llm,mir_operator:decode_layer13,45,decode_layer13,,nvtx_range,15994591585,15995650130,1058545,203906,203906,57,0,252262,57,cudaLaunchKernel,806283,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15995650130,15995667832,17702,0,0,0,0,0,0,,17702,
react_tool,measured,0,plan,llm,mir_operator:decode_layer14,46,decode_layer14,,nvtx_range,15995667832,15996705178,1037346,203328,203328,57,0,250379,57,cudaLaunchKernel,786967,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15996705178,15996724949,19771,0,0,0,0,0,0,,19771,
react_tool,measured,0,plan,llm,mir_operator:decode_layer15,47,decode_layer15,,nvtx_range,15996724949,15997763641,1038692,203682,203682,57,0,255638,57,cudaLaunchKernel,783054,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15997763641,15997781511,17870,0,0,0,0,0,0,,17870,
react_tool,measured,0,plan,llm,mir_operator:decode_layer16,48,decode_layer16,,nvtx_range,15997781511,15998818689,1037178,204450,204450,57,0,254049,57,cudaLaunchKernel,783129,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15998818689,15998836347,17658,0,0,0,0,0,0,,17658,
react_tool,measured,0,plan,llm,mir_operator:decode_layer17,49,decode_layer17,,nvtx_range,15998836347,15999870856,1034509,203842,203842,57,0,253096,57,cudaLaunchKernel,781413,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,15999870856,15999888377,17521,0,0,0,0,0,0,,17521,
react_tool,measured,0,plan,llm,mir_operator:decode_layer18,50,decode_layer18,,nvtx_range,15999888377,16000934859,1046482,203265,203265,57,0,261344,57,cudaLaunchKernel,785138,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16000934859,16000952385,17526,0,0,0,0,0,0,,17526,
react_tool,measured,0,plan,llm,mir_operator:decode_layer19,51,decode_layer19,,nvtx_range,16000952385,16002010703,1058318,204097,204097,57,0,263548,57,cudaLaunchKernel,794770,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16002010703,16002028277,17574,0,0,0,0,0,0,,17574,
react_tool,measured,0,plan,llm,mir_operator:decode_layer20,52,decode_layer20,,nvtx_range,16002028277,16003070797,1042520,203489,203489,57,0,249931,57,cudaLaunchKernel,792589,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16003070797,16003089746,18949,0,0,0,0,0,0,,18949,
react_tool,measured,0,plan,llm,mir_operator:decode_layer21,53,decode_layer21,,nvtx_range,16003089746,16004136061,1046315,203682,203682,57,0,259646,57,cudaLaunchKernel,786669,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16004136061,16004161321,25260,0,0,0,0,0,0,,25260,
react_tool,measured,0,plan,llm,mir_operator:decode_layer22,54,decode_layer22,,nvtx_range,16004161321,16005211408,1050087,203968,203968,57,0,259633,57,cudaLaunchKernel,790454,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16005211408,16005229594,18186,0,0,0,0,0,0,,18186,
react_tool,measured,0,plan,llm,mir_operator:decode_layer23,55,decode_layer23,,nvtx_range,16005229594,16006281060,1051466,203393,203393,57,0,253649,57,cudaLaunchKernel,797817,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16006281060,16006305523,24463,0,0,0,0,0,0,,24463,
react_tool,measured,0,plan,llm,mir_operator:decode_layer24,56,decode_layer24,,nvtx_range,16006305523,16007403213,1097690,203809,203809,57,0,266447,57,cudaLaunchKernel,831243,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16007403213,16007423941,20728,0,0,0,0,0,0,,20728,
react_tool,measured,0,plan,llm,mir_operator:decode_layer25,57,decode_layer25,,nvtx_range,16007423941,16008555010,1131069,220546,220546,57,0,271400,57,cudaLaunchKernel,859669,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16008555010,16008574095,19085,0,0,0,0,0,0,,19085,
react_tool,measured,0,plan,llm,mir_operator:decode_layer26,58,decode_layer26,,nvtx_range,16008574095,16009734114,1160019,204417,204417,57,0,286225,57,cudaLaunchKernel,873794,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16009734114,16009753484,19370,0,0,0,0,0,0,,19370,
react_tool,measured,0,plan,llm,mir_operator:decode_layer27,59,decode_layer27,,nvtx_range,16009753484,16010911525,1158041,203969,203969,57,0,276379,57,cudaLaunchKernel,881662,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16010911525,16010933143,21618,0,0,0,0,0,0,,21618,
react_tool,measured,0,plan,llm,mir_operator:decode_head,60,decode_head,,nvtx_range,16010933143,16011162469,229326,651620,651620,9,0,55312,9,cudaLaunchKernel,174014,copy|elementwise_binary|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16011162469,16011208806,46337,0,0,0,0,0,0,,46337,
react_tool,measured,0,plan,llm,mir_operator:decode_sample,61,decode_sample,,nvtx_range,16011208806,16011804003,595197,7040,7040,1,2,551323,4,cudaStreamSynchronize,43874,memcpy|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16011804003,16011912985,108982,384,384,0,1,11685,3,cudaMemcpyAsync,97297,memcpy
react_tool,measured,0,plan,llm,mir_operator:decode_embed,62,decode_embed,,nvtx_range,16011912985,16011958745,45760,1856,1856,1,0,11238,1,cudaLaunchKernel,34522,other
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16011958745,16012364929,406184,12192,12192,10,0,56011,10,cudaLaunchKernel,350173,concat|copy|elementwise_binary|elementwise_other|gemv
react_tool,measured,0,plan,llm,mir_operator:decode_layer00,63,decode_layer00,,nvtx_range,16012364929,16013519976,1155047,204385,204385,57,0,275374,57,cudaLaunchKernel,879673,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16013519976,16013537744,17768,0,0,0,0,0,0,,17768,
react_tool,measured,0,plan,llm,mir_operator:decode_layer01,64,decode_layer01,,nvtx_range,16013537744,16014688262,1150518,203042,203042,57,0,270639,57,cudaLaunchKernel,879879,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16014688262,16014708694,20432,0,0,0,0,0,0,,20432,
react_tool,measured,0,plan,llm,mir_operator:decode_layer02,65,decode_layer02,,nvtx_range,16014708694,16015905380,1196686,203650,203650,57,0,280131,57,cudaLaunchKernel,916555,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16015905380,16015925101,19721,0,0,0,0,0,0,,19721,
react_tool,measured,0,plan,llm,mir_operator:decode_layer03,66,decode_layer03,,nvtx_range,16015925101,16017123221,1198120,203041,203041,57,0,283323,57,cudaLaunchKernel,914797,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,16017123221,16017153828,30607,0,0,0,0,0,0,,30607,
