workload,process,family,instances,gpu_ns_total,gpu_share_pct
react_tool,mir_operator:decode_layer12,elementwise_binary,5610,8302259,0.38
react_tool,mir_operator:decode_layer13,elementwise_binary,5610,8298724,0.38
react_tool,mir_operator:decode_layer20,elementwise_binary,5610,8292154,0.38
react_tool,mir_operator:decode_layer09,elementwise_binary,5610,8285073,0.38
react_tool,mir_operator:decode_layer04,elementwise_binary,5610,8284982,0.38
react_tool,mir_operator:decode_layer26,elementwise_binary,5610,8283221,0.38
react_tool,mir_operator:decode_layer07,elementwise_binary,5610,8280331,0.38
react_tool,mir_operator:decode_layer23,elementwise_binary,5610,8276146,0.38
react_tool,mir_operator:decode_layer11,elementwise_binary,5610,8262049,0.38
react_tool,mir_operator:decode_layer08,elementwise_binary,5610,8251251,0.37
react_tool,mir_operator:decode_layer16,elementwise_binary,5610,8251244,0.37
react_tool,mir_operator:decode_layer21,elementwise_binary,5610,8250890,0.37
react_tool,mir_operator:decode_layer25,elementwise_binary,5610,8238373,0.37
react_tool,mir_operator:decode_layer15,elementwise_binary,5610,8230570,0.37
react_tool,mir_operator:decode_layer03,elementwise_binary,5610,8224014,0.37
react_tool,mir_operator:decode_layer18,elementwise_binary,5610,8215925,0.37
react_tool,mir_operator:decode_layer19,elementwise_binary,5610,8206948,0.37
react_tool,mir_operator:decode_layer00,elementwise_binary,5610,8205004,0.37
react_tool,mir_operator:decode_layer01,elementwise_binary,5610,8189227,0.37
react_tool,mir_operator:decode_layer14,elementwise_binary,5610,8186582,0.37
react_tool,mir_operator:decode_layer24,elementwise_binary,5610,8169012,0.37
react_tool,mir_operator:decode_layer10,elementwise_binary,5610,8163566,0.37
react_tool,mir_operator:decode_layer05,elementwise_binary,5610,8151263,0.37
react_tool,mir_operator:decode_layer27,elementwise_binary,5610,8149035,0.37
react_tool,mir_operator:prefill_head,gemm,6,5499905,0.25
react_tool,mir_operator:decode_layer17,copy,2640,4330100,0.2
react_tool,mir_operator:decode_layer07,copy,2640,4237905,0.19
react_tool,mir_operator:decode_layer11,copy,2640,4234869,0.19
react_tool,mir_operator:decode_layer06,copy,2640,4234602,0.19
react_tool,mir_operator:decode_layer22,copy,2640,4234574,0.19
react_tool,mir_operator:decode_layer19,copy,2640,4227446,0.19
react_tool,mir_operator:decode_layer26,copy,2640,4221178,0.19
react_tool,mir_operator:decode_layer18,copy,2640,4213175,0.19
react_tool,mir_operator:decode_layer08,copy,2640,4212920,0.19
react_tool,mir_operator:decode_layer23,copy,2640,4211847,0.19
react_tool,mir_operator:decode_layer04,copy,2640,4202393,0.19
react_tool,mir_operator:decode_layer20,copy,2640,4202196,0.19
react_tool,mir_operator:decode_layer02,copy,2640,4202040,0.19
react_tool,mir_operator:decode_layer09,copy,2640,4201690,0.19
react_tool,mir_operator:decode_layer16,copy,2640,4201622,0.19
react_tool,mir_operator:decode_layer15,copy,2640,4201596,0.19
react_tool,mir_operator:decode_layer25,copy,2640,4199487,0.19
react_tool,mir_operator:decode_layer13,copy,2640,4198612,0.19
react_tool,mir_operator:decode_layer24,copy,2640,4196501,0.19
react_tool,mir_operator:decode_layer00,copy,2640,4195188,0.19
react_tool,mir_operator:decode_layer01,copy,2640,4189712,0.19
react_tool,mir_operator:decode_layer21,copy,2640,4186110,0.19
react_tool,mir_operator:decode_layer05,copy,2640,4181819,0.19
react_tool,mir_operator:decode_layer12,copy,2640,4181467,0.19
react_tool,mir_operator:decode_layer10,copy,2640,4173500,0.19
react_tool,mir_operator:decode_layer03,copy,2640,4158006,0.19
react_tool,mir_operator:decode_layer14,copy,2640,4157120,0.19
react_tool,mir_operator:decode_layer27,copy,2640,4142455,0.19
react_tool,mir_operator:decode_layer05,attention,660,3335393,0.15
react_tool,mir_operator:decode_layer11,attention,660,3305493,0.15
react_tool,mir_operator:decode_layer02,attention,660,3273008,0.15
react_tool,mir_operator:decode_layer12,elementwise_other,2310,3271665,0.15
react_tool,mir_operator:decode_layer23,attention,660,3242135,0.15
react_tool,mir_operator:decode_layer17,elementwise_other,2310,3241840,0.15
react_tool,mir_operator:decode_layer12,attention,660,3240817,0.15
react_tool,mir_operator:decode_layer18,attention,660,3239792,0.15
react_tool,mir_operator:decode_layer03,attention,660,3235893,0.15
react_tool,mir_operator:decode_layer03,elementwise_other,2310,3234196,0.15
react_tool,mir_operator:decode_layer00,attention,660,3229593,0.15
react_tool,mir_operator:decode_layer07,attention,660,3229109,0.15
react_tool,mir_operator:decode_layer27,attention,660,3225836,0.15
react_tool,mir_operator:decode_layer08,attention,660,3205742,0.15
react_tool,mir_operator:decode_layer02,elementwise_other,2310,3203503,0.15
react_tool,mir_operator:decode_layer22,elementwise_other,2310,3203445,0.15
react_tool,mir_operator:decode_layer17,attention,660,3202326,0.15
react_tool,mir_operator:decode_layer24,elementwise_other,2310,3194326,0.15
react_tool,mir_operator:decode_layer22,attention,660,3185754,0.14
react_tool,mir_operator:decode_layer21,elementwise_other,2310,3183885,0.14
react_tool,mir_operator:decode_layer25,attention,660,3182100,0.14
react_tool,mir_operator:decode_layer14,attention,660,3178867,0.14
react_tool,mir_operator:decode_layer21,attention,660,3177107,0.14
react_tool,mir_operator:decode_layer19,attention,660,3174897,0.14
react_tool,mir_operator:decode_layer01,attention,660,3174748,0.14
react_tool,mir_operator:decode_layer04,elementwise_other,2310,3173878,0.14
react_tool,mir_operator:decode_layer24,attention,660,3172979,0.14
react_tool,mir_operator:decode_layer09,elementwise_other,2310,3171919,0.14
react_tool,mir_operator:decode_layer14,elementwise_other,2310,3170552,0.14
react_tool,mir_operator:decode_layer26,attention,660,3167825,0.14
react_tool,mir_operator:decode_layer09,attention,660,3161335,0.14
react_tool,mir_operator:decode_layer10,attention,660,3161107,0.14
react_tool,mir_operator:decode_layer20,attention,660,3158547,0.14
react_tool,mir_operator:decode_layer13,attention,660,3155417,0.14
react_tool,mir_operator:decode_layer11,elementwise_other,2310,3148016,0.14
react_tool,mir_operator:decode_layer15,elementwise_other,2310,3146771,0.14
react_tool,mir_operator:decode_layer26,elementwise_other,2310,3144881,0.14
react_tool,mir_operator:decode_layer06,attention,660,3141653,0.14
react_tool,mir_operator:decode_layer16,elementwise_other,2310,3138706,0.14
react_tool,mir_operator:decode_layer19,elementwise_other,2310,3135605,0.14
react_tool,mir_operator:decode_layer04,attention,660,3135504,0.14
react_tool,mir_operator:decode_layer00,elementwise_other,2310,3133660,0.14
react_tool,mir_operator:decode_layer20,elementwise_other,2310,3132074,0.14
react_tool,mir_operator:decode_layer15,attention,660,3131024,0.14
react_tool,mir_operator:decode_layer13,elementwise_other,2310,3124633,0.14
react_tool,mir_operator:decode_layer16,attention,660,3122803,0.14
react_tool,mir_operator:decode_layer27,elementwise_other,2310,3122157,0.14
react_tool,mir_operator:decode_layer23,elementwise_other,2310,3120810,0.14
react_tool,mir_operator:decode_layer06,elementwise_other,2310,3120668,0.14
react_tool,mir_operator:decode_layer07,elementwise_other,2310,3116076,0.14
react_tool,mir_operator:decode_layer05,elementwise_other,2310,3116047,0.14
react_tool,mir_operator:decode_layer08,elementwise_other,2310,3113106,0.14
react_tool,mir_operator:decode_layer18,elementwise_other,2310,3109459,0.14
react_tool,mir_operator:decode_layer10,elementwise_other,2310,3105041,0.14
react_tool,mir_operator:decode_layer01,elementwise_other,2310,3099991,0.14
react_tool,mir_operator:decode_layer25,elementwise_other,2310,3093363,0.14
react_tool,mir_operator:decode_layer22,elementwise_unary,2640,3039577,0.14
react_tool,mir_operator:decode_layer01,elementwise_unary,2640,3000722,0.14
react_tool,mir_operator:decode_layer17,elementwise_unary,2640,2991247,0.14
react_tool,mir_operator:decode_layer21,elementwise_unary,2640,2975218,0.14
react_tool,mir_operator:decode_layer25,elementwise_unary,2640,2975161,0.14
react_tool,mir_operator:decode_layer02,elementwise_unary,2640,2974197,0.14
react_tool,mir_operator:decode_layer13,elementwise_unary,2640,2971312,0.13
react_tool,mir_operator:decode_layer04,elementwise_unary,2640,2965433,0.13
react_tool,mir_operator:decode_layer18,elementwise_unary,2640,2960434,0.13
react_tool,mir_operator:decode_layer07,elementwise_unary,2640,2960371,0.13
react_tool,mir_operator:decode_layer23,elementwise_unary,2640,2955959,0.13
react_tool,mir_operator:decode_layer20,elementwise_unary,2640,2954004,0.13
react_tool,mir_operator:decode_layer18,reduce,1320,2952949,0.13
react_tool,mir_operator:decode_layer19,elementwise_unary,2640,2951568,0.13
react_tool,mir_operator:decode_layer15,elementwise_unary,2640,2951180,0.13
react_tool,mir_operator:decode_layer06,elementwise_unary,2640,2950797,0.13
react_tool,mir_operator:decode_layer05,elementwise_unary,2640,2950064,0.13
react_tool,mir_operator:decode_layer00,elementwise_unary,2640,2948848,0.13
react_tool,mir_operator:decode_layer08,elementwise_unary,2640,2948401,0.13
react_tool,mir_operator:decode_layer26,elementwise_unary,2640,2944783,0.13
react_tool,mir_operator:decode_layer09,elementwise_unary,2640,2942639,0.13
react_tool,mir_operator:decode_layer03,elementwise_unary,2640,2926442,0.13
react_tool,mir_operator:decode_layer24,elementwise_unary,2640,2923830,0.13
react_tool,mir_operator:decode_layer17,reduce,1320,2919993,0.13
react_tool,mir_operator:decode_layer22,reduce,1320,2919157,0.13
react_tool,mir_operator:decode_layer11,elementwise_unary,2640,2918871,0.13
react_tool,mir_operator:decode_layer16,elementwise_unary,2640,2916205,0.13
react_tool,mir_operator:decode_layer12,elementwise_unary,2640,2915381,0.13
react_tool,mir_operator:decode_layer27,elementwise_unary,2640,2914888,0.13
react_tool,mir_operator:decode_layer20,reduce,1320,2910158,0.13
react_tool,mir_operator:decode_layer10,elementwise_unary,2640,2909660,0.13
react_tool,mir_operator:decode_layer14,elementwise_unary,2640,2907057,0.13
react_tool,mir_operator:decode_layer09,reduce,1320,2896982,0.13
react_tool,mir_operator:decode_layer02,reduce,1320,2894736,0.13
react_tool,mir_operator:decode_layer19,reduce,1320,2893973,0.13
react_tool,mir_operator:decode_layer07,reduce,1320,2890671,0.13
react_tool,mir_operator:decode_layer05,reduce,1320,2890545,0.13
react_tool,mir_operator:decode_layer00,reduce,1320,2890219,0.13
react_tool,mir_operator:decode_layer14,reduce,1320,2883385,0.13
react_tool,mir_operator:decode_layer24,reduce,1320,2878607,0.13
react_tool,mir_operator:decode_layer11,reduce,1320,2878004,0.13
react_tool,mir_operator:decode_layer26,reduce,1320,2877212,0.13
react_tool,mir_operator:decode_layer01,reduce,1320,2876688,0.13
react_tool,mir_operator:decode_layer13,reduce,1320,2874830,0.13
react_tool,mir_operator:decode_layer15,reduce,1320,2871028,0.13
react_tool,mir_operator:decode_layer16,reduce,1320,2871028,0.13
react_tool,mir_operator:decode_layer08,reduce,1320,2868016,0.13
react_tool,mir_operator:decode_layer06,reduce,1320,2866446,0.13
react_tool,mir_operator:decode_layer03,reduce,1320,2866349,0.13
react_tool,mir_operator:decode_layer21,reduce,1320,2865843,0.13
react_tool,mir_operator:decode_layer04,reduce,1320,2865133,0.13
react_tool,mir_operator:decode_layer12,reduce,1320,2862064,0.13
react_tool,mir_operator:decode_layer23,reduce,1320,2851632,0.13
react_tool,mir_operator:decode_layer25,reduce,1320,2847927,0.13
react_tool,mir_operator:decode_layer10,reduce,1320,2844367,0.13
react_tool,mir_operator:decode_layer27,reduce,1320,2840337,0.13
react_tool,mir_operator:decode_layer12,concat,1320,2741201,0.12
react_tool,mir_operator:decode_layer21,concat,1320,2675755,0.12
react_tool,mir_operator:decode_layer03,concat,1320,2651886,0.12
react_tool,mir_operator:decode_layer22,concat,1320,2651187,0.12
react_tool,mir_operator:decode_layer02,concat,1320,2645072,0.12
react_tool,mir_operator:decode_layer17,concat,1320,2644880,0.12
react_tool,mir_operator:decode_layer09,concat,1320,2631540,0.12
react_tool,mir_operator:decode_layer00,concat,1320,2629229,0.12
react_tool,mir_operator:decode_layer24,concat,1320,2619633,0.12
react_tool,mir_operator:decode_layer27,concat,1320,2619338,0.12
react_tool,mir_operator:decode_layer07,concat,1320,2616072,0.12
react_tool,mir_operator:decode_layer20,concat,1320,2600400,0.12
react_tool,mir_operator:decode_layer14,concat,1320,2596615,0.12
react_tool,mir_operator:decode_layer23,concat,1320,2595086,0.12
react_tool,mir_operator:decode_layer25,concat,1320,2581715,0.12
react_tool,mir_operator:decode_layer11,concat,1320,2578352,0.12
react_tool,mir_operator:decode_layer04,concat,1320,2570831,0.12
react_tool,mir_operator:decode_layer05,concat,1320,2570254,0.12
react_tool,mir_operator:decode_layer13,concat,1320,2569777,0.12
react_tool,mir_operator:decode_layer06,concat,1320,2568170,0.12
react_tool,mir_operator:decode_layer15,concat,1320,2563887,0.12
react_tool,mir_operator:decode_layer26,concat,1320,2559570,0.12
react_tool,mir_operator:decode_layer08,concat,1320,2545073,0.12
react_tool,mir_operator:decode_layer18,concat,1320,2544461,0.12
react_tool,mir_operator:decode_layer10,concat,1320,2539244,0.12
react_tool,mir_operator:decode_layer01,concat,1320,2537718,0.12
react_tool,mir_operator:decode_layer16,concat,1320,2536559,0.12
react_tool,mir_operator:decode_layer19,concat,1320,2530066,0.11
react_tool,mir_operator:decode_sample,reduce,330,1911790,0.09
react_tool,mir_operator:prefill_layer12,gemm,42,1469126,0.07
react_tool,mir_operator:prefill_layer25,gemm,42,1413928,0.06
react_tool,inter_operator_dispatch,elementwise_other,1008,1391496,0.06
react_tool,mir_operator:prefill_layer07,gemm,42,1357542,0.06
react_tool,mir_operator:prefill_layer00,gemm,42,1334630,0.06
react_tool,mir_operator:prefill_layer27,gemm,42,1333318,0.06
react_tool,mir_operator:prefill_layer01,gemm,42,1298983,0.06
react_tool,mir_operator:prefill_layer13,gemm,42,1280008,0.06
react_tool,mir_operator:decode_head,elementwise_binary,990,1272966,0.06
react_tool,mir_operator:prefill_layer19,gemm,42,1260904,0.06
react_tool,mir_operator:prefill_layer26,gemm,42,1249190,0.06
react_tool,mir_operator:prefill_layer20,gemm,42,1246183,0.06
react_tool,mir_operator:prefill_layer08,gemm,42,1239784,0.06
react_tool,mir_operator:prefill_layer06,gemm,42,1238790,0.06
react_tool,mir_operator:prefill_layer10,gemm,42,1233862,0.06
react_tool,mir_operator:prefill_layer02,gemm,42,1233574,0.06
react_tool,mir_operator:prefill_layer18,gemm,42,1233447,0.06
react_tool,mir_operator:prefill_layer09,gemm,42,1229031,0.06
react_tool,mir_operator:prefill_layer23,gemm,42,1228999,0.06
react_tool,mir_operator:prefill_layer16,gemm,42,1228998,0.06
react_tool,mir_operator:prefill_layer21,gemm,42,1228614,0.06
react_tool,mir_operator:prefill_layer22,gemm,42,1227720,0.06
react_tool,mir_operator:prefill_layer04,gemm,42,1227014,0.06
react_tool,mir_operator:prefill_layer24,gemm,42,1226567,0.06
react_tool,mir_operator:prefill_layer15,gemm,42,1226085,0.06
react_tool,mir_operator:prefill_layer17,gemm,42,1225893,0.06
react_tool,mir_operator:prefill_layer14,gemm,42,1224839,0.06
react_tool,mir_operator:prefill_layer03,gemm,42,1223592,0.06
react_tool,mir_operator:prefill_layer05,gemm,42,1222470,0.06
react_tool,mir_operator:prefill_layer11,gemm,42,1221061,0.06
react_tool,inter_operator_dispatch,copy,1008,1144682,0.05
react_tool,mir_operator:decode_head,copy,660,1064041,0.05
react_tool,mir_operator:decode_head,elementwise_unary,660,730884,0.03
react_tool,inter_operator_dispatch,elementwise_binary,672,724131,0.03
react_tool,mir_operator:decode_head,reduce,330,707747,0.03
react_tool,mir_operator:decode_embed,other,330,627396,0.03
react_tool,inter_operator_dispatch,concat,336,518499,0.02
react_tool,inter_operator_dispatch,gemv,336,410369,0.02
react_tool,mir_operator:decode_sample,memcpy,330,340320,0.02
react_tool,mir_operator:prefill_layer00,elementwise_binary,102,309761,0.01
react_tool,mir_operator:prefill_layer27,elementwise_binary,102,293666,0.01
react_tool,mir_operator:prefill_layer19,elementwise_binary,102,285090,0.01
react_tool,mir_operator:prefill_layer13,elementwise_binary,102,269121,0.01
react_tool,mir_operator:prefill_layer06,elementwise_binary,102,258721,0.01
react_tool,mir_operator:prefill_layer01,elementwise_binary,102,243041,0.01
react_tool,mir_operator:prefill_layer18,elementwise_binary,102,233665,0.01
react_tool,mir_operator:prefill_layer10,elementwise_binary,102,230274,0.01
react_tool,mir_operator:prefill_layer09,elementwise_binary,102,218272,0.01
react_tool,mir_operator:prefill_layer08,elementwise_binary,102,218209,0.01
react_tool,mir_operator:prefill_layer12,elementwise_binary,102,218209,0.01
react_tool,mir_operator:prefill_layer16,elementwise_binary,102,218017,0.01
react_tool,mir_operator:prefill_layer04,elementwise_binary,102,217761,0.01
react_tool,mir_operator:prefill_layer07,elementwise_binary,102,217760,0.01
react_tool,mir_operator:prefill_layer25,elementwise_binary,102,217729,0.01
react_tool,mir_operator:prefill_layer14,elementwise_binary,102,217665,0.01
react_tool,mir_operator:prefill_layer20,elementwise_binary,102,217664,0.01
react_tool,mir_operator:prefill_layer17,elementwise_binary,102,217633,0.01
react_tool,mir_operator:prefill_layer02,elementwise_binary,102,217632,0.01
react_tool,mir_operator:prefill_layer21,elementwise_binary,102,217473,0.01
react_tool,mir_operator:prefill_layer22,elementwise_binary,102,217409,0.01
react_tool,mir_operator:prefill_layer11,elementwise_binary,102,217380,0.01
react_tool,mir_operator:prefill_layer03,elementwise_binary,102,217313,0.01
react_tool,mir_operator:prefill_layer23,elementwise_binary,102,217281,0.01
react_tool,mir_operator:prefill_layer24,elementwise_binary,102,217250,0.01
react_tool,mir_operator:prefill_layer26,elementwise_binary,102,217056,0.01
react_tool,mir_operator:prefill_layer05,elementwise_binary,102,216960,0.01
react_tool,mir_operator:prefill_layer15,elementwise_binary,102,216672,0.01
react_tool,mir_operator:prefill_layer00,reduce,39,172610,0.01
react_tool,mir_operator:prefill_layer06,reduce,39,145410,0.01
react_tool,mir_operator:prefill_layer00,copy,48,143680,0.01
react_tool,mir_operator:prefill_layer27,reduce,39,134752,0.01
react_tool,inter_operator_dispatch,memcpy,330,133025,0.01
react_tool,mir_operator:prefill_layer13,reduce,39,132832,0.01
react_tool,mir_operator:prefill_layer06,copy,48,127937,0.01
react_tool,mir_operator:prefill_layer27,copy,48,124801,0.01
react_tool,mir_operator:prefill_layer00,elementwise_other,42,121569,0.01
react_tool,mir_operator:decode_sample,memset,330,120961,0.01
react_tool,mir_operator:prefill_layer20,reduce,39,118497,0.01
react_tool,mir_operator:prefill_layer12,reduce,39,118466,0.01
react_tool,mir_operator:prefill_layer26,reduce,39,118369,0.01
react_tool,mir_operator:prefill_layer14,reduce,39,118338,0.01
react_tool,mir_operator:prefill_layer16,reduce,39,118336,0.01
react_tool,mir_operator:prefill_layer18,reduce,39,118272,0.01
react_tool,mir_operator:prefill_layer02,reduce,39,118242,0.01
react_tool,mir_operator:prefill_layer08,reduce,39,118240,0.01
react_tool,mir_operator:prefill_layer10,reduce,39,118082,0.01
react_tool,mir_operator:prefill_layer07,reduce,39,118081,0.01
react_tool,mir_operator:prefill_layer22,reduce,39,118049,0.01
react_tool,mir_operator:prefill_layer24,reduce,39,118048,0.01
react_tool,mir_operator:prefill_layer25,reduce,39,118019,0.01
react_tool,mir_operator:prefill_layer04,reduce,39,118018,0.01
react_tool,mir_operator:prefill_layer11,reduce,39,118018,0.01
react_tool,mir_operator:prefill_layer17,reduce,39,117952,0.01
react_tool,mir_operator:prefill_layer03,reduce,39,117922,0.01
react_tool,mir_operator:prefill_layer21,reduce,39,117824,0.01
react_tool,mir_operator:prefill_layer01,reduce,39,117793,0.01
react_tool,mir_operator:prefill_layer23,reduce,39,117728,0.01
react_tool,mir_operator:prefill_layer09,reduce,39,117504,0.01
react_tool,mir_operator:prefill_layer15,reduce,39,117474,0.01
react_tool,mir_operator:prefill_layer05,reduce,39,117473,0.01
react_tool,mir_operator:prefill_layer19,reduce,39,117408,0.01
react_tool,mir_operator:prefill_layer00,concat,24,116608,0.01
react_tool,mir_operator:prefill_layer25,elementwise_other,42,114563,0.01
react_tool,mir_operator:prefill_layer01,copy,48,108608,0.0
react_tool,mir_operator:prefill_layer18,copy,48,108546,0.0
react_tool,mir_operator:prefill_layer13,copy,48,107649,0.0
react_tool,mir_operator:prefill_layer06,elementwise_unary,48,104897,0.0
react_tool,mir_operator:prefill_layer00,elementwise_unary,48,102817,0.0
react_tool,mir_operator:prefill_layer19,copy,48,99904,0.0
react_tool,mir_operator:prefill_layer07,elementwise_other,42,98210,0.0
react_tool,mir_operator:prefill_layer23,copy,48,94049,0.0
react_tool,mir_operator:prefill_layer24,copy,48,94049,0.0
react_tool,mir_operator:prefill_layer07,copy,48,94048,0.0
react_tool,mir_operator:prefill_layer04,copy,48,94016,0.0
react_tool,mir_operator:prefill_layer17,copy,48,94016,0.0
react_tool,mir_operator:prefill_layer20,copy,48,94016,0.0
react_tool,mir_operator:prefill_layer08,copy,48,93985,0.0
react_tool,mir_operator:prefill_layer14,copy,48,93952,0.0
react_tool,mir_operator:prefill_layer21,copy,48,93889,0.0
react_tool,mir_operator:prefill_layer09,copy,48,93888,0.0
react_tool,mir_operator:prefill_layer10,copy,48,93888,0.0
react_tool,mir_operator:prefill_layer11,copy,48,93888,0.0
react_tool,mir_operator:prefill_layer25,copy,48,93856,0.0
react_tool,mir_operator:prefill_layer05,copy,48,93760,0.0
react_tool,mir_operator:prefill_layer15,copy,48,93728,0.0
react_tool,mir_operator:prefill_layer03,copy,48,93664,0.0
react_tool,mir_operator:prefill_layer26,copy,48,93602,0.0
react_tool,mir_operator:prefill_layer22,copy,48,93601,0.0
react_tool,mir_operator:prefill_layer02,copy,48,93568,0.0
react_tool,mir_operator:prefill_layer16,copy,48,93505,0.0
react_tool,mir_operator:prefill_layer12,copy,48,93440,0.0
react_tool,mir_operator:prefill_layer10,elementwise_other,42,91328,0.0
react_tool,mir_operator:prefill_layer17,elementwise_other,42,89696,0.0
react_tool,mir_operator:prefill_layer02,elementwise_other,42,89665,0.0
react_tool,mir_operator:prefill_layer13,elementwise_other,42,89632,0.0
react_tool,mir_operator:prefill_layer21,elementwise_other,42,89568,0.0
react_tool,mir_operator:prefill_layer23,elementwise_other,42,89504,0.0
react_tool,mir_operator:prefill_layer08,elementwise_other,42,89408,0.0
react_tool,mir_operator:prefill_layer22,elementwise_other,42,89408,0.0
react_tool,mir_operator:prefill_layer06,elementwise_other,42,89376,0.0
react_tool,mir_operator:prefill_layer04,elementwise_other,42,89345,0.0
react_tool,mir_operator:prefill_layer11,elementwise_other,42,89344,0.0
react_tool,mir_operator:prefill_layer18,elementwise_other,42,89344,0.0
react_tool,mir_operator:prefill_layer27,elementwise_other,42,89344,0.0
react_tool,mir_operator:prefill_layer12,elementwise_other,42,89313,0.0
react_tool,mir_operator:prefill_layer05,elementwise_other,42,89282,0.0
react_tool,mir_operator:prefill_layer14,elementwise_other,42,89281,0.0
react_tool,mir_operator:prefill_layer24,elementwise_other,42,89280,0.0
react_tool,mir_operator:prefill_layer26,elementwise_other,42,89280,0.0
react_tool,mir_operator:prefill_layer15,elementwise_other,42,89216,0.0
react_tool,mir_operator:prefill_layer03,elementwise_other,42,89184,0.0
react_tool,mir_operator:prefill_layer19,elementwise_other,42,89121,0.0
react_tool,mir_operator:prefill_layer01,elementwise_other,42,89120,0.0
react_tool,mir_operator:prefill_layer16,elementwise_other,42,89024,0.0
react_tool,mir_operator:prefill_layer20,elementwise_other,42,88993,0.0
react_tool,mir_operator:prefill_layer09,elementwise_other,42,88736,0.0
react_tool,mir_operator:prefill_layer25,concat,24,83809,0.0
react_tool,mir_operator:prefill_layer03,concat,24,83776,0.0
react_tool,mir_operator:prefill_layer24,concat,24,83776,0.0
react_tool,mir_operator:prefill_layer11,concat,24,83744,0.0
react_tool,mir_operator:prefill_layer27,concat,24,83744,0.0
react_tool,mir_operator:prefill_layer15,concat,24,83712,0.0
react_tool,mir_operator:prefill_layer17,concat,24,83712,0.0
react_tool,mir_operator:prefill_layer19,concat,24,83680,0.0
react_tool,mir_operator:prefill_layer16,concat,24,83649,0.0
react_tool,mir_operator:prefill_layer10,concat,24,83617,0.0
react_tool,mir_operator:prefill_layer26,concat,24,83617,0.0
react_tool,mir_operator:prefill_layer01,concat,24,83616,0.0
react_tool,mir_operator:prefill_layer13,concat,24,83584,0.0
react_tool,mir_operator:prefill_layer18,concat,24,83584,0.0
react_tool,mir_operator:prefill_layer23,concat,24,83584,0.0
react_tool,mir_operator:prefill_layer08,concat,24,83552,0.0
react_tool,mir_operator:prefill_layer20,concat,24,83552,0.0
react_tool,mir_operator:prefill_layer04,concat,24,83521,0.0
react_tool,mir_operator:prefill_layer12,concat,24,83520,0.0
react_tool,mir_operator:prefill_layer14,concat,24,83520,0.0
react_tool,mir_operator:prefill_layer21,concat,24,83520,0.0
react_tool,mir_operator:prefill_layer22,concat,24,83520,0.0
react_tool,mir_operator:prefill_layer09,concat,24,83489,0.0
react_tool,mir_operator:prefill_layer06,concat,24,83488,0.0
react_tool,mir_operator:prefill_layer02,concat,24,83456,0.0
react_tool,mir_operator:prefill_layer05,concat,24,83456,0.0
react_tool,mir_operator:prefill_layer07,concat,24,83425,0.0
react_tool,mir_operator:prefill_layer27,attention,12,77377,0.0
react_tool,mir_operator:prefill_layer13,elementwise_unary,48,77120,0.0
react_tool,mir_operator:prefill_layer09,attention,12,76961,0.0
react_tool,mir_operator:prefill_layer00,attention,12,76960,0.0
react_tool,mir_operator:prefill_layer13,attention,12,76865,0.0
react_tool,mir_operator:prefill_layer07,attention,12,76864,0.0
react_tool,mir_operator:prefill_layer25,attention,12,76864,0.0
