workload,call_id,process,op_index,op_type,engine,instances,host_ns_median,host_ns_min,host_ns_max,gpu_ns_median,cuda_api_ns_median,cuda_api_top,kernel_families,kernels_per_instance
react_tool,plan,mir_operator:prefill_layer09,10,prefill_layer09,me,3,1324323,1179934,1358745,315969,314931,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer10,11,prefill_layer10,me,3,1326288,1177569,1404916,315490,323692,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer11,12,prefill_layer11,me,3,1281643,1188036,1323928,313826,306464,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer12,13,prefill_layer12,de,3,1285185,1195300,1286584,314721,305180,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer13,14,prefill_layer13,de,3,1247824,1193187,1267739,318881,301344,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer14,15,prefill_layer14,,3,1208133,1205387,1219640,313570,292135,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer15,16,prefill_layer15,,3,1206421,1200536,1219789,314049,292133,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer16,17,prefill_layer16,,3,1207061,1200700,1213085,314561,292452,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer17,18,prefill_layer17,,3,1233537,1202511,1255773,312640,299439,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer18,19,prefill_layer18,,3,1223984,1183011,1268755,314657,296008,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer19,20,prefill_layer19,,3,1221874,1178539,1225641,313666,293894,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer20,21,prefill_layer20,,3,1180449,1174090,1213399,314947,291227,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer21,22,prefill_layer21,,3,1200329,1165598,1204415,315521,290420,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer22,23,prefill_layer22,,3,1188398,1175873,1198116,314497,292303,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer23,24,prefill_layer23,,3,1181406,1143107,1186259,313441,286923,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer24,25,prefill_layer24,,3,1179598,1155266,1182343,314114,286586,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer25,26,prefill_layer25,,3,1185654,1165246,1230611,315011,292868,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer26,27,prefill_layer26,,3,1171309,1140147,1247192,318529,289337,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_layer27,28,prefill_layer27,,3,1214255,1198729,1215781,428387,295760,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,60
react_tool,plan,mir_operator:prefill_head,29,prefill_head,,3,248879,231639,259323,825157,50346,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemm|reduce,9
react_tool,plan,mir_operator:prefill_sample,30,prefill_sample,,3,773091,772928,776559,8320,730415,cudaStreamSynchronize,memcpy|memset|reduce,1
react_tool,plan,mir_operator:decode_embed,31,decode_embed,,3,50965,49428,57192,1952,11437,cudaLaunchKernel,other,1
react_tool,plan,mir_operator:decode_layer00,32,decode_layer00,,3,1175370,1166232,1285230,207809,272554,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer01,33,decode_layer01,,3,1096403,1089982,1239670,203426,264384,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer02,34,decode_layer02,,3,1089446,1072507,1220321,203746,264633,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer03,35,decode_layer03,,3,1079622,1054757,1201056,203777,268207,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer04,36,decode_layer04,,3,1075363,1059722,1196127,203393,259628,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer05,37,decode_layer05,,3,1113322,1087724,1195737,204448,268041,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer06,38,decode_layer06,,3,1132456,1122433,1135172,204354,272434,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer07,39,decode_layer07,,3,1151525,1103374,1247770,206625,274009,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer08,40,decode_layer08,,3,1181927,1072762,1284244,204482,288743,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer09,41,decode_layer09,,3,1203340,1062064,1253737,204032,282802,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer10,42,decode_layer10,,3,1202865,1044624,1228696,204579,281366,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer11,43,decode_layer11,,3,1231762,1045155,1285726,299393,291720,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer12,44,decode_layer12,,3,1215030,1040563,1598871,205698,287179,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer13,45,decode_layer13,,3,1229251,1058545,1246622,203906,297894,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer14,46,decode_layer14,,3,1200058,1037346,1243875,203328,280522,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer15,47,decode_layer15,,3,1203825,1038692,1206863,204225,284288,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer16,48,decode_layer16,,3,1180532,1037178,1201242,204450,280332,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer17,49,decode_layer17,,3,1166336,1034509,1203911,204097,278155,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer18,50,decode_layer18,,3,1208402,1046482,1244466,204514,281787,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer19,51,decode_layer19,,3,1203531,1058318,1223272,203713,283352,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer20,52,decode_layer20,,3,1195868,1042520,1206309,203777,282586,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer21,53,decode_layer21,,3,1203386,1046315,1255589,204480,282497,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer22,54,decode_layer22,,3,1231428,1050087,1236864,203968,287603,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer23,55,decode_layer23,,3,1211696,1051466,1225712,203393,285564,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer24,56,decode_layer24,,3,1200683,1097690,1216335,203809,280916,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer25,57,decode_layer25,,3,1200260,1131069,1220459,203874,283294,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer26,58,decode_layer26,,3,1160019,1117576,1197758,204417,286225,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer27,59,decode_layer27,,3,1158041,1128714,1184385,203489,276379,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_head,60,decode_head,,3,234549,229326,236654,651620,48268,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
react_tool,plan,mir_operator:decode_sample,61,decode_sample,,3,597793,595197,607560,7040,551323,cudaStreamSynchronize,memcpy|memset|reduce,1
react_tool,plan,mir_operator:decode_embed,62,decode_embed,,3,52896,45760,60559,1856,11631,cudaLaunchKernel,other,1
react_tool,plan,mir_operator:decode_layer00,63,decode_layer00,,3,1231626,1155047,1290438,204643,289727,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer01,64,decode_layer01,,3,1150518,1143595,1280810,203042,277597,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer02,65,decode_layer02,,3,1196686,1139879,1224389,202880,280131,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer03,66,decode_layer03,,3,1198120,1104798,1218367,203041,283323,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer04,67,decode_layer04,,3,1209980,1114412,1221652,202432,284134,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer05,68,decode_layer05,,3,1189363,1095904,1209793,203681,282878,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer06,69,decode_layer06,,3,1189550,1114140,1193351,202850,284127,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer07,70,decode_layer07,,3,1169730,1118695,1217434,202242,279021,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer08,71,decode_layer08,,3,1190865,1118973,1214599,202274,283743,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer09,72,decode_layer09,,3,1200853,1192873,1242850,203296,292836,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer10,73,decode_layer10,,3,1196059,1192944,1211043,202147,282803,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer11,74,decode_layer11,,3,1202181,1178214,1220886,203074,285532,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer12,75,decode_layer12,,3,1188836,1158553,1208188,202753,280851,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer13,76,decode_layer13,,3,1179392,1169837,1209953,203008,283225,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer14,77,decode_layer14,,3,1169122,1160356,1200337,202592,280213,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer15,78,decode_layer15,,3,1168143,1127443,1202229,202625,279310,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer16,79,decode_layer16,,3,1167783,1076058,1231073,202560,281562,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer17,80,decode_layer17,,3,1161855,1070053,1266290,202850,285363,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer18,81,decode_layer18,,3,1211684,1063553,1221406,202339,283977,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer19,82,decode_layer19,,3,1172363,1038423,1212326,202627,278918,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer20,83,decode_layer20,,3,1112293,1036859,1131955,202785,267145,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer21,84,decode_layer21,,3,1080334,1044891,1101041,202306,263651,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer22,85,decode_layer22,,3,1107512,1079447,1164396,202467,270022,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer23,86,decode_layer23,,3,1115017,1107986,1145802,273474,273469,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer24,87,decode_layer24,,3,1130133,1118168,1175004,202977,273451,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer25,88,decode_layer25,,3,1155960,1136854,1175914,203008,276689,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer26,89,decode_layer26,,3,1125361,1118723,1164160,203778,272387,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer27,90,decode_layer27,,3,1122434,1095356,1158400,201953,265398,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_head,91,decode_head,,3,233097,216448,239631,662436,45053,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
react_tool,plan,mir_operator:decode_sample,92,decode_sample,,3,620356,614491,624582,7104,579235,cudaStreamSynchronize,memcpy|memset|reduce,1
react_tool,plan,mir_operator:decode_embed,93,decode_embed,,3,55865,49493,57529,1888,11735,cudaLaunchKernel,other,1
react_tool,plan,mir_operator:decode_layer00,94,decode_layer00,,3,1194201,1187869,1275898,204514,273583,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer01,95,decode_layer01,,3,1130141,1130113,1209621,202753,269292,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer02,96,decode_layer02,,3,1169989,1095801,1220872,203297,273100,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer03,97,decode_layer03,,3,1164490,1087424,1221523,202625,284335,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer04,98,decode_layer04,,3,1178282,1100282,1213859,202432,280377,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer05,99,decode_layer05,,3,1158197,1111479,1196976,202177,268450,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer06,100,decode_layer06,,3,1192571,1069281,1210919,202370,290303,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer07,101,decode_layer07,,3,1182225,1050221,1195166,203169,281481,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer08,102,decode_layer08,,3,1164803,1053632,1199372,203042,271610,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer09,103,decode_layer09,,3,1151553,1059590,1193834,203361,269116,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer10,104,decode_layer10,,3,1166425,1062533,1202724,202816,273196,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer11,105,decode_layer11,,3,1172898,1050929,1196389,203073,279692,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer12,106,decode_layer12,,3,1178849,1053140,1224020,203266,281296,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer13,107,decode_layer13,,3,1176852,1057305,1202600,202466,280942,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer14,108,decode_layer14,,3,1198784,1087917,1206201,202977,283851,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer15,109,decode_layer15,,3,1192960,1064152,1235977,202368,286936,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer16,110,decode_layer16,,3,1180142,1050386,1203328,202882,279456,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer17,111,decode_layer17,,3,1174048,1051737,1175858,202593,275067,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer18,112,decode_layer18,,3,1167217,1064316,1178161,202561,280142,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer19,113,decode_layer19,,3,1208215,1076695,1210614,203202,283581,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer20,114,decode_layer20,,3,1197154,1081283,1232664,203299,287931,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer21,115,decode_layer21,,3,1196962,1078895,1213436,202752,288698,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer22,116,decode_layer22,,3,1202475,1081573,1213836,202787,287398,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer23,117,decode_layer23,,3,1208717,1112736,1227407,202752,285734,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer24,118,decode_layer24,,3,1202985,1064028,1209161,283074,283422,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer25,119,decode_layer25,,3,1196895,1045904,1226772,202977,283856,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer26,120,decode_layer26,,3,1198039,1085849,1201368,203233,286360,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer27,121,decode_layer27,,3,1202429,1084875,1209981,202754,283701,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_head,122,decode_head,,3,232562,214628,245075,661443,45293,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
react_tool,plan,mir_operator:decode_sample,123,decode_sample,,3,623271,615493,623344,7072,576500,cudaStreamSynchronize,memcpy|memset|reduce,1
react_tool,plan,mir_operator:decode_embed,124,decode_embed,,3,52556,47524,57822,1888,11700,cudaLaunchKernel,other,1
react_tool,plan,mir_operator:decode_layer00,125,decode_layer00,,3,1276024,1123047,1281333,203297,289587,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer01,126,decode_layer01,,3,1226555,1145886,1256369,203618,278824,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer02,127,decode_layer02,,3,1197479,1193050,1212643,203488,288927,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer03,128,decode_layer03,,3,1195625,1183155,1251946,202978,281095,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer04,129,decode_layer04,,3,1144479,1122698,1213540,201920,274921,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer05,130,decode_layer05,,3,1108683,1105261,1258275,203490,267256,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
react_tool,plan,mir_operator:decode_layer06,131,decode_layer06,,3,1121696,1107249,1219980,202817,269329,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
