workload,process,family,instances,gpu_ns_total,gpu_share_pct
react_moa_mcts,mir_operator:decode_layer34,elementwise_binary,28050,39113320,0.16
react_moa_mcts,mir_operator:decode_layer20,elementwise_binary,28050,39109172,0.16
react_moa_mcts,mir_operator:decode_layer24,elementwise_binary,28050,39103264,0.16
react_moa_mcts,mir_operator:decode_layer01,elementwise_binary,28050,39096547,0.16
react_moa_mcts,mir_operator:decode_layer14,elementwise_binary,28050,39096496,0.16
react_moa_mcts,mir_operator:decode_layer10,elementwise_binary,28050,39092698,0.16
react_moa_mcts,mir_operator:decode_layer12,elementwise_binary,28050,39057521,0.16
react_moa_mcts,mir_operator:decode_layer30,elementwise_binary,28050,39017134,0.16
react_moa_mcts,mir_operator:decode_layer27,concat,15300,26550566,0.11
react_moa_mcts,mir_operator:decode_layer20,concat,15300,26427858,0.11
react_moa_mcts,mir_operator:decode_layer09,concat,15300,26402361,0.11
react_moa_mcts,mir_operator:decode_layer15,concat,15300,26397290,0.11
react_moa_mcts,mir_operator:decode_layer12,concat,15300,26384073,0.11
react_moa_mcts,mir_operator:decode_layer07,concat,15300,26381833,0.11
react_moa_mcts,mir_operator:decode_layer34,concat,15300,26357825,0.11
react_moa_mcts,mir_operator:decode_layer16,concat,15300,26349930,0.11
react_moa_mcts,mir_operator:decode_layer32,concat,15300,26349171,0.11
react_moa_mcts,mir_operator:decode_layer25,concat,15300,26315799,0.11
react_moa_mcts,mir_operator:decode_layer03,concat,15300,26308218,0.11
react_moa_mcts,mir_operator:decode_layer14,concat,15300,26306457,0.11
react_moa_mcts,mir_operator:decode_layer24,concat,15300,26297577,0.11
react_moa_mcts,mir_operator:decode_layer10,concat,15300,26278068,0.11
react_moa_mcts,mir_operator:decode_layer05,concat,15300,26270781,0.11
react_moa_mcts,mir_operator:decode_layer26,concat,15300,26267378,0.11
react_moa_mcts,mir_operator:decode_layer33,concat,15300,26266321,0.11
react_moa_mcts,mir_operator:decode_layer02,concat,15300,26261496,0.11
react_moa_mcts,mir_operator:decode_layer35,concat,15300,26256810,0.11
react_moa_mcts,mir_operator:decode_layer31,concat,15300,26254699,0.11
react_moa_mcts,mir_operator:decode_layer13,concat,15300,26254055,0.11
react_moa_mcts,mir_operator:decode_layer06,concat,15300,26250414,0.11
react_moa_mcts,mir_operator:decode_layer28,concat,15300,26247219,0.11
react_moa_mcts,mir_operator:decode_layer21,concat,15300,26228425,0.11
react_moa_mcts,mir_operator:decode_layer01,concat,15300,26227704,0.11
react_moa_mcts,mir_operator:decode_layer00,concat,15300,26216027,0.11
react_moa_mcts,mir_operator:decode_layer17,concat,15300,26215603,0.11
react_moa_mcts,mir_operator:decode_layer11,concat,15300,26204585,0.11
react_moa_mcts,mir_operator:decode_layer22,concat,15300,26189961,0.11
react_moa_mcts,mir_operator:decode_layer23,concat,15300,26173734,0.11
react_moa_mcts,mir_operator:decode_layer19,concat,15300,26168725,0.11
react_moa_mcts,mir_operator:decode_layer04,concat,15300,26163876,0.11
react_moa_mcts,mir_operator:decode_layer29,concat,15300,26158699,0.11
react_moa_mcts,mir_operator:decode_layer30,concat,15300,26150063,0.11
react_moa_mcts,mir_operator:decode_layer08,concat,15300,26137450,0.11
react_moa_mcts,mir_operator:decode_layer18,concat,15300,26124751,0.11
react_moa_mcts,mir_operator:decode_layer34,attention,5100,25610471,0.1
react_moa_mcts,mir_operator:decode_layer09,attention,5100,25512198,0.1
react_moa_mcts,mir_operator:decode_layer31,attention,5100,25489542,0.1
react_moa_mcts,mir_operator:decode_layer00,attention,5100,25455444,0.1
react_moa_mcts,mir_operator:decode_layer15,attention,5100,25438091,0.1
react_moa_mcts,mir_operator:decode_layer03,attention,5100,25429848,0.1
react_moa_mcts,mir_operator:decode_layer01,attention,5100,25412914,0.1
react_moa_mcts,mir_operator:decode_layer06,attention,5100,25402623,0.1
react_moa_mcts,mir_operator:decode_layer08,attention,5100,25394031,0.1
react_moa_mcts,mir_operator:decode_layer04,attention,5100,25393386,0.1
react_moa_mcts,mir_operator:decode_layer29,attention,5100,25390124,0.1
react_moa_mcts,mir_operator:decode_layer22,attention,5100,25387851,0.1
react_moa_mcts,mir_operator:decode_layer16,attention,5100,25380605,0.1
react_moa_mcts,mir_operator:decode_layer24,attention,5100,25379242,0.1
react_moa_mcts,mir_operator:decode_layer21,attention,5100,25361230,0.1
react_moa_mcts,mir_operator:decode_layer20,attention,5100,25354700,0.1
react_moa_mcts,mir_operator:decode_layer13,attention,5100,25351249,0.1
react_moa_mcts,mir_operator:decode_layer19,attention,5100,25345097,0.1
react_moa_mcts,mir_operator:decode_layer26,attention,5100,25344067,0.1
react_moa_mcts,mir_operator:decode_layer14,attention,5100,25335905,0.1
react_moa_mcts,mir_operator:decode_layer11,attention,5100,25314221,0.1
react_moa_mcts,mir_operator:decode_layer12,attention,5100,25295711,0.1
react_moa_mcts,mir_operator:decode_layer02,attention,5100,25292685,0.1
react_moa_mcts,mir_operator:decode_layer23,attention,5100,25291426,0.1
react_moa_mcts,mir_operator:decode_layer25,attention,5100,25286978,0.1
react_moa_mcts,mir_operator:decode_layer27,attention,5100,25273799,0.1
react_moa_mcts,mir_operator:decode_layer33,attention,5100,25267185,0.1
react_moa_mcts,mir_operator:decode_layer18,attention,5100,25263096,0.1
react_moa_mcts,mir_operator:decode_layer28,attention,5100,25261111,0.1
react_moa_mcts,mir_operator:decode_layer07,attention,5100,25259680,0.1
react_moa_mcts,mir_operator:decode_layer10,attention,5100,25249601,0.1
react_moa_mcts,mir_operator:decode_layer30,attention,5100,25225064,0.1
react_moa_mcts,mir_operator:decode_layer35,attention,5100,25215542,0.1
react_moa_mcts,mir_operator:decode_layer32,attention,5100,25205186,0.1
react_moa_mcts,mir_operator:decode_layer05,attention,5100,25198344,0.1
react_moa_mcts,mir_operator:decode_layer17,attention,5100,25168355,0.1
react_moa_mcts,mir_operator:decode_layer27,elementwise_other,17850,23571120,0.1
react_moa_mcts,mir_operator:decode_layer28,elementwise_other,17850,23500063,0.1
react_moa_mcts,mir_operator:decode_layer05,elementwise_other,17850,23450397,0.1
react_moa_mcts,mir_operator:decode_layer00,elementwise_other,17850,23450033,0.1
react_moa_mcts,mir_operator:decode_layer12,elementwise_other,17850,23419179,0.1
react_moa_mcts,mir_operator:decode_layer07,elementwise_other,17850,23409495,0.1
react_moa_mcts,mir_operator:decode_layer03,elementwise_other,17850,23405144,0.1
react_moa_mcts,mir_operator:decode_layer17,elementwise_other,17850,23387421,0.1
react_moa_mcts,mir_operator:decode_layer25,elementwise_other,17850,23372000,0.1
react_moa_mcts,mir_operator:decode_layer32,elementwise_other,17850,23370608,0.1
react_moa_mcts,mir_operator:decode_layer14,elementwise_other,17850,23360798,0.09
react_moa_mcts,mir_operator:decode_layer10,elementwise_other,17850,23359591,0.09
react_moa_mcts,mir_operator:decode_layer22,elementwise_other,17850,23350567,0.09
react_moa_mcts,mir_operator:decode_layer20,elementwise_other,17850,23348355,0.09
react_moa_mcts,mir_operator:decode_layer08,elementwise_other,17850,23345464,0.09
react_moa_mcts,mir_operator:decode_layer35,elementwise_other,17850,23341531,0.09
react_moa_mcts,mir_operator:decode_layer24,elementwise_other,17850,23336106,0.09
react_moa_mcts,mir_operator:decode_layer26,elementwise_other,17850,23334532,0.09
react_moa_mcts,mir_operator:decode_layer01,elementwise_other,17850,23325762,0.09
react_moa_mcts,mir_operator:decode_layer19,elementwise_other,17850,23323427,0.09
react_moa_mcts,mir_operator:decode_layer34,elementwise_other,17850,23320195,0.09
react_moa_mcts,mir_operator:decode_layer15,elementwise_other,17850,23303796,0.09
react_moa_mcts,mir_operator:decode_layer31,elementwise_other,17850,23295392,0.09
react_moa_mcts,mir_operator:decode_layer23,elementwise_other,17850,23290861,0.09
react_moa_mcts,mir_operator:decode_layer30,elementwise_other,17850,23283142,0.09
react_moa_mcts,mir_operator:decode_layer16,elementwise_other,17850,23282685,0.09
react_moa_mcts,mir_operator:decode_layer21,elementwise_other,17850,23277801,0.09
react_moa_mcts,mir_operator:decode_layer02,elementwise_other,17850,23269819,0.09
react_moa_mcts,mir_operator:decode_layer04,elementwise_other,17850,23263940,0.09
react_moa_mcts,mir_operator:decode_layer13,elementwise_other,17850,23260860,0.09
react_moa_mcts,mir_operator:decode_layer11,elementwise_other,17850,23257678,0.09
react_moa_mcts,mir_operator:decode_layer09,elementwise_other,17850,23252165,0.09
react_moa_mcts,mir_operator:decode_layer33,elementwise_other,17850,23244946,0.09
react_moa_mcts,mir_operator:decode_layer06,elementwise_other,17850,23238987,0.09
react_moa_mcts,mir_operator:decode_layer29,elementwise_other,17850,23213642,0.09
react_moa_mcts,mir_operator:decode_layer18,elementwise_other,17850,23200533,0.09
react_moa_mcts,inter_operator_dispatch,elementwise_other,15450,21283981,0.09
react_moa_mcts,mir_operator:prefill_layer08,gemm,210,16963076,0.07
react_moa_mcts,mir_operator:prefill_layer04,gemm,210,16959535,0.07
react_moa_mcts,mir_operator:prefill_layer28,gemm,210,16940615,0.07
react_moa_mcts,mir_operator:prefill_layer27,gemm,210,16933450,0.07
react_moa_mcts,mir_operator:prefill_layer17,gemm,210,16920006,0.07
react_moa_mcts,mir_operator:decode_layer00,copy,10200,16917730,0.07
react_moa_mcts,mir_operator:decode_layer01,copy,10200,16909802,0.07
react_moa_mcts,mir_operator:prefill_layer31,gemm,210,16907401,0.07
react_moa_mcts,mir_operator:prefill_layer00,gemm,210,16891556,0.07
react_moa_mcts,mir_operator:prefill_layer18,gemm,210,16881353,0.07
react_moa_mcts,mir_operator:decode_layer22,copy,10200,16880839,0.07
react_moa_mcts,mir_operator:prefill_layer07,gemm,210,16871555,0.07
react_moa_mcts,mir_operator:decode_layer06,copy,10200,16870372,0.07
react_moa_mcts,mir_operator:decode_layer25,copy,10200,16862541,0.07
react_moa_mcts,mir_operator:prefill_layer19,gemm,210,16857540,0.07
react_moa_mcts,mir_operator:decode_layer03,copy,10200,16857018,0.07
react_moa_mcts,mir_operator:decode_layer07,copy,10200,16853296,0.07
react_moa_mcts,mir_operator:decode_layer35,copy,10200,16851831,0.07
react_moa_mcts,mir_operator:prefill_layer16,gemm,210,16850284,0.07
react_moa_mcts,mir_operator:decode_layer15,copy,10200,16846643,0.07
react_moa_mcts,mir_operator:decode_layer18,copy,10200,16846355,0.07
react_moa_mcts,mir_operator:prefill_layer21,gemm,210,16843470,0.07
react_moa_mcts,mir_operator:decode_layer31,copy,10200,16840400,0.07
react_moa_mcts,mir_operator:prefill_layer15,gemm,210,16836846,0.07
react_moa_mcts,mir_operator:decode_layer34,copy,10200,16836693,0.07
react_moa_mcts,mir_operator:decode_layer21,copy,10200,16835378,0.07
react_moa_mcts,mir_operator:prefill_layer09,gemm,210,16834608,0.07
react_moa_mcts,mir_operator:prefill_layer13,gemm,210,16834181,0.07
react_moa_mcts,mir_operator:decode_layer16,copy,10200,16832317,0.07
react_moa_mcts,mir_operator:decode_layer02,copy,10200,16829807,0.07
react_moa_mcts,mir_operator:decode_layer23,copy,10200,16824133,0.07
react_moa_mcts,mir_operator:decode_layer08,copy,10200,16821653,0.07
react_moa_mcts,mir_operator:prefill_layer14,gemm,210,16808583,0.07
react_moa_mcts,mir_operator:decode_layer17,copy,10200,16806345,0.07
react_moa_mcts,mir_operator:decode_layer32,copy,10200,16805891,0.07
react_moa_mcts,mir_operator:decode_layer20,copy,10200,16802161,0.07
react_moa_mcts,mir_operator:prefill_layer02,gemm,210,16801547,0.07
react_moa_mcts,mir_operator:decode_layer11,copy,10200,16800381,0.07
react_moa_mcts,mir_operator:prefill_layer11,gemm,210,16796839,0.07
react_moa_mcts,mir_operator:decode_layer24,copy,10200,16789065,0.07
react_moa_mcts,mir_operator:decode_layer10,copy,10200,16788767,0.07
react_moa_mcts,mir_operator:decode_layer29,copy,10200,16785773,0.07
react_moa_mcts,mir_operator:decode_layer12,copy,10200,16783183,0.07
react_moa_mcts,mir_operator:prefill_layer32,gemm,210,16779300,0.07
react_moa_mcts,mir_operator:decode_layer05,copy,10200,16779020,0.07
react_moa_mcts,mir_operator:decode_layer19,copy,10200,16778262,0.07
react_moa_mcts,mir_operator:decode_layer09,copy,10200,16778034,0.07
react_moa_mcts,mir_operator:decode_layer26,copy,10200,16776245,0.07
react_moa_mcts,mir_operator:prefill_layer22,gemm,210,16776048,0.07
react_moa_mcts,mir_operator:prefill_layer24,gemm,210,16775626,0.07
react_moa_mcts,mir_operator:prefill_layer03,gemm,210,16775208,0.07
react_moa_mcts,mir_operator:prefill_layer33,gemm,210,16774609,0.07
react_moa_mcts,mir_operator:prefill_layer35,gemm,210,16774502,0.07
react_moa_mcts,mir_operator:decode_layer04,copy,10200,16767836,0.07
react_moa_mcts,mir_operator:prefill_layer25,gemm,210,16767657,0.07
react_moa_mcts,mir_operator:prefill_layer30,gemm,210,16766571,0.07
react_moa_mcts,mir_operator:prefill_layer29,gemm,210,16763812,0.07
react_moa_mcts,mir_operator:prefill_layer34,gemm,210,16755342,0.07
react_moa_mcts,mir_operator:decode_layer14,copy,10200,16750517,0.07
react_moa_mcts,mir_operator:prefill_layer01,gemm,210,16749541,0.07
react_moa_mcts,mir_operator:prefill_layer05,gemm,210,16744296,0.07
react_moa_mcts,mir_operator:decode_layer13,copy,10200,16738435,0.07
react_moa_mcts,mir_operator:decode_layer27,copy,10200,16736981,0.07
react_moa_mcts,mir_operator:decode_layer28,copy,10200,16734400,0.07
react_moa_mcts,mir_operator:prefill_layer20,gemm,210,16723821,0.07
react_moa_mcts,mir_operator:decode_layer33,copy,10200,16723548,0.07
react_moa_mcts,mir_operator:prefill_layer06,gemm,210,16719432,0.07
react_moa_mcts,mir_operator:decode_layer30,copy,10200,16718417,0.07
react_moa_mcts,mir_operator:prefill_layer12,gemm,210,16716515,0.07
react_moa_mcts,mir_operator:prefill_layer26,gemm,210,16701093,0.07
react_moa_mcts,mir_operator:prefill_layer23,gemm,210,16700066,0.07
react_moa_mcts,mir_operator:prefill_layer10,gemm,210,16684044,0.07
react_moa_mcts,mir_operator:decode_sample,reduce,2550,14502083,0.06
react_moa_mcts,mir_operator:decode_layer00,reduce,5100,11551238,0.05
react_moa_mcts,mir_operator:decode_layer00,elementwise_unary,10200,11504590,0.05
react_moa_mcts,mir_operator:decode_layer08,elementwise_unary,10200,11485567,0.05
react_moa_mcts,mir_operator:decode_layer22,elementwise_unary,10200,11485440,0.05
react_moa_mcts,mir_operator:decode_layer01,elementwise_unary,10200,11483715,0.05
react_moa_mcts,mir_operator:decode_layer07,elementwise_unary,10200,11483382,0.05
react_moa_mcts,mir_operator:decode_layer04,elementwise_unary,10200,11481270,0.05
react_moa_mcts,mir_operator:decode_layer21,elementwise_unary,10200,11474295,0.05
react_moa_mcts,mir_operator:decode_layer29,elementwise_unary,10200,11474003,0.05
react_moa_mcts,mir_operator:decode_layer06,elementwise_unary,10200,11471529,0.05
react_moa_mcts,mir_operator:decode_layer19,elementwise_unary,10200,11470466,0.05
react_moa_mcts,mir_operator:decode_layer05,reduce,5100,11467202,0.05
react_moa_mcts,mir_operator:decode_layer03,elementwise_unary,10200,11466176,0.05
react_moa_mcts,mir_operator:decode_layer18,elementwise_unary,10200,11466033,0.05
react_moa_mcts,mir_operator:decode_layer35,elementwise_unary,10200,11464337,0.05
react_moa_mcts,mir_operator:decode_layer05,elementwise_unary,10200,11463355,0.05
react_moa_mcts,mir_operator:decode_layer16,elementwise_unary,10200,11463046,0.05
react_moa_mcts,mir_operator:decode_layer23,elementwise_unary,10200,11462177,0.05
react_moa_mcts,mir_operator:decode_layer17,elementwise_unary,10200,11461620,0.05
react_moa_mcts,mir_operator:decode_layer12,elementwise_unary,10200,11459343,0.05
react_moa_mcts,mir_operator:decode_layer18,reduce,5100,11457983,0.05
react_moa_mcts,mir_operator:decode_layer34,elementwise_unary,10200,11451335,0.05
react_moa_mcts,mir_operator:decode_layer10,elementwise_unary,10200,11449889,0.05
react_moa_mcts,mir_operator:decode_layer25,elementwise_unary,10200,11449758,0.05
react_moa_mcts,mir_operator:decode_layer24,elementwise_unary,10200,11444747,0.05
react_moa_mcts,mir_operator:decode_layer08,reduce,5100,11444229,0.05
react_moa_mcts,mir_operator:decode_layer34,reduce,5100,11442912,0.05
react_moa_mcts,mir_operator:decode_layer21,reduce,5100,11441764,0.05
react_moa_mcts,mir_operator:decode_layer02,reduce,5100,11441699,0.05
react_moa_mcts,mir_operator:decode_layer30,elementwise_unary,10200,11440899,0.05
react_moa_mcts,mir_operator:decode_layer25,reduce,5100,11438928,0.05
react_moa_mcts,mir_operator:decode_layer09,elementwise_unary,10200,11436730,0.05
react_moa_mcts,mir_operator:decode_layer11,elementwise_unary,10200,11434735,0.05
react_moa_mcts,mir_operator:decode_layer29,reduce,5100,11433155,0.05
react_moa_mcts,mir_operator:decode_layer04,reduce,5100,11428429,0.05
react_moa_mcts,mir_operator:decode_layer23,reduce,5100,11425415,0.05
react_moa_mcts,mir_operator:decode_layer17,reduce,5100,11424974,0.05
react_moa_mcts,mir_operator:decode_layer32,elementwise_unary,10200,11421893,0.05
react_moa_mcts,mir_operator:decode_layer02,elementwise_unary,10200,11419847,0.05
react_moa_mcts,mir_operator:decode_layer14,elementwise_unary,10200,11418344,0.05
react_moa_mcts,mir_operator:decode_layer20,elementwise_unary,10200,11416815,0.05
react_moa_mcts,mir_operator:decode_layer15,elementwise_unary,10200,11415023,0.05
react_moa_mcts,mir_operator:decode_layer12,reduce,5100,11413093,0.05
react_moa_mcts,mir_operator:decode_layer27,elementwise_unary,10200,11407441,0.05
react_moa_mcts,mir_operator:decode_layer01,reduce,5100,11403432,0.05
react_moa_mcts,mir_operator:decode_layer20,reduce,5100,11403377,0.05
react_moa_mcts,mir_operator:decode_layer30,reduce,5100,11402519,0.05
react_moa_mcts,mir_operator:decode_layer27,reduce,5100,11402334,0.05
react_moa_mcts,mir_operator:decode_layer16,reduce,5100,11399836,0.05
react_moa_mcts,mir_operator:decode_layer22,reduce,5100,11398908,0.05
react_moa_mcts,mir_operator:decode_layer19,reduce,5100,11396094,0.05
react_moa_mcts,mir_operator:decode_layer33,elementwise_unary,10200,11392453,0.05
react_moa_mcts,mir_operator:decode_layer07,reduce,5100,11391248,0.05
react_moa_mcts,mir_operator:decode_layer31,reduce,5100,11390014,0.05
react_moa_mcts,mir_operator:decode_layer13,elementwise_unary,10200,11388355,0.05
react_moa_mcts,mir_operator:decode_layer24,reduce,5100,11388006,0.05
react_moa_mcts,mir_operator:decode_layer31,elementwise_unary,10200,11387477,0.05
react_moa_mcts,mir_operator:decode_layer28,elementwise_unary,10200,11387151,0.05
react_moa_mcts,mir_operator:decode_layer15,reduce,5100,11386737,0.05
react_moa_mcts,mir_operator:decode_layer10,reduce,5100,11386523,0.05
react_moa_mcts,mir_operator:decode_layer14,reduce,5100,11384761,0.05
react_moa_mcts,mir_operator:decode_layer06,reduce,5100,11383974,0.05
react_moa_mcts,mir_operator:decode_layer32,reduce,5100,11383841,0.05
react_moa_mcts,mir_operator:decode_layer33,reduce,5100,11383101,0.05
react_moa_mcts,mir_operator:decode_layer26,elementwise_unary,10200,11382034,0.05
react_moa_mcts,mir_operator:decode_layer03,reduce,5100,11374164,0.05
react_moa_mcts,mir_operator:decode_layer35,reduce,5100,11373543,0.05
react_moa_mcts,mir_operator:decode_layer11,reduce,5100,11372974,0.05
react_moa_mcts,mir_operator:decode_layer09,reduce,5100,11371923,0.05
react_moa_mcts,mir_operator:decode_layer13,reduce,5100,11363470,0.05
react_moa_mcts,mir_operator:decode_layer26,reduce,5100,11355505,0.05
react_moa_mcts,mir_operator:decode_layer28,reduce,5100,11353488,0.05
react_moa_mcts,mir_operator:decode_head,elementwise_binary,7650,9422268,0.04
react_moa_mcts,mir_operator:decode_head,copy,5100,8287743,0.03
react_moa_mcts,inter_operator_dispatch,elementwise_binary,5160,5895117,0.02
react_moa_mcts,inter_operator_dispatch,copy,5190,5813999,0.02
react_moa_mcts,mir_operator:decode_head,elementwise_unary,5100,5652458,0.02
react_moa_mcts,mir_operator:decode_head,reduce,2550,5597258,0.02
react_moa_mcts,mir_operator:decode_embed,other,2550,4649625,0.02
react_moa_mcts,inter_operator_dispatch,concat,2580,4155751,0.02
react_moa_mcts,inter_operator_dispatch,memcpy,5100,3619825,0.01
react_moa_mcts,inter_operator_dispatch,gemv,2580,3184354,0.01
react_moa_mcts,mir_operator:decode_sample,memcpy,2550,2572222,0.01
react_moa_mcts,mir_operator:prefill_layer21,elementwise_binary,330,1212171,0.0
react_moa_mcts,mir_operator:prefill_layer20,elementwise_binary,330,1203631,0.0
react_moa_mcts,mir_operator:prefill_layer07,elementwise_binary,330,1181390,0.0
react_moa_mcts,mir_operator:prefill_layer34,elementwise_binary,330,1165932,0.0
react_moa_mcts,mir_operator:prefill_layer29,elementwise_binary,330,1151854,0.0
react_moa_mcts,mir_operator:prefill_layer27,elementwise_binary,330,1151054,0.0
react_moa_mcts,mir_operator:prefill_layer00,elementwise_binary,330,1143505,0.0
react_moa_mcts,mir_operator:prefill_layer16,elementwise_binary,330,1142929,0.0
react_moa_mcts,mir_operator:prefill_layer15,elementwise_binary,330,1139632,0.0
react_moa_mcts,mir_operator:prefill_layer18,elementwise_binary,330,1138215,0.0
react_moa_mcts,mir_operator:prefill_layer23,elementwise_binary,330,1134225,0.0
react_moa_mcts,mir_operator:prefill_layer05,elementwise_binary,330,1130730,0.0
react_moa_mcts,mir_operator:prefill_layer04,elementwise_binary,330,1130506,0.0
react_moa_mcts,mir_operator:prefill_layer11,elementwise_binary,330,1130099,0.0
react_moa_mcts,mir_operator:prefill_layer25,elementwise_binary,330,1129361,0.0
react_moa_mcts,mir_operator:prefill_layer02,elementwise_binary,330,1129136,0.0
react_moa_mcts,mir_operator:prefill_layer01,elementwise_binary,330,1127911,0.0
react_moa_mcts,mir_operator:prefill_layer19,elementwise_binary,330,1126640,0.0
react_moa_mcts,mir_operator:prefill_layer33,elementwise_binary,330,1125900,0.0
react_moa_mcts,mir_operator:prefill_layer30,elementwise_binary,330,1124815,0.0
react_moa_mcts,mir_operator:prefill_layer03,elementwise_binary,330,1120367,0.0
react_moa_mcts,mir_operator:prefill_layer08,elementwise_binary,330,1120304,0.0
react_moa_mcts,mir_operator:prefill_layer22,elementwise_binary,330,1119688,0.0
react_moa_mcts,mir_operator:prefill_layer14,elementwise_binary,330,1119661,0.0
react_moa_mcts,mir_operator:prefill_layer31,elementwise_binary,330,1119082,0.0
react_moa_mcts,mir_operator:prefill_layer24,elementwise_binary,330,1117545,0.0
react_moa_mcts,mir_operator:prefill_layer32,elementwise_binary,330,1117263,0.0
