workload,call_id,process,op_index,op_type,engine,instances,host_ns_median,host_ns_min,host_ns_max,gpu_ns_median,cuda_api_ns_median,cuda_api_top,kernel_families,kernels_per_instance
react_moa_mcts,react-plan,mir_operator:prefill_layer04,5,prefill_layer04,,3,1130330,1046826,1143236,407333,252011,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer05,6,prefill_layer05,ve,3,1129876,1054278,1130298,402149,249832,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer06,7,prefill_layer06,ve,3,1053103,1023357,1123807,405958,235361,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer07,8,prefill_layer07,ve,3,1092003,1011629,1114632,407107,242128,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer08,9,prefill_layer08,,3,1105968,981858,1113324,408068,248119,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer09,10,prefill_layer09,me,3,1102811,997396,1132916,408007,249340,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer10,11,prefill_layer10,me,3,1094658,985108,1108952,406563,246449,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer11,12,prefill_layer11,me,3,1109462,977807,1117523,407174,247902,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer12,13,prefill_layer12,de,3,1118445,989404,1128595,407108,246496,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer13,14,prefill_layer13,de,3,1099664,1000053,1123883,407400,243888,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer14,15,prefill_layer14,,3,1098542,1005956,1116888,406725,244196,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer15,16,prefill_layer15,,3,1096060,1031304,1112224,401734,242133,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer16,17,prefill_layer16,,3,1091709,1040071,1118330,406499,244400,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer17,18,prefill_layer17,,3,1069155,1054808,1130230,407910,241248,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer18,19,prefill_layer18,,3,1044863,1040414,1118133,406340,235141,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer19,20,prefill_layer19,,3,1109985,1039274,1111300,402851,248820,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer20,21,prefill_layer20,,3,1097749,1038346,1111906,407781,243401,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer21,22,prefill_layer21,,3,1129747,1049651,1213065,406340,259199,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer22,23,prefill_layer22,,3,1122184,1055465,1127933,408069,248640,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer23,24,prefill_layer23,,3,1116020,1036660,1116731,407525,249168,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer24,25,prefill_layer24,,3,1112584,1047846,1127620,406311,243547,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer25,26,prefill_layer25,,3,1106114,1035933,1123717,407652,245580,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer26,27,prefill_layer26,,3,1088801,1042761,1138219,402534,244567,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer27,28,prefill_layer27,,3,1080331,1047541,1094530,406886,241834,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer28,29,prefill_layer28,,3,1042336,1029045,1080458,402341,236148,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer29,30,prefill_layer29,,3,1049848,1040903,1077526,407683,234633,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer30,31,prefill_layer30,,3,1054264,1040277,1084360,415589,234839,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer31,32,prefill_layer31,,3,1053251,1047973,1083582,401989,235675,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer32,33,prefill_layer32,,3,1046576,1039162,1085493,406917,234155,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer33,34,prefill_layer33,,3,1045301,1019899,1083486,408133,232876,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer34,35,prefill_layer34,,3,1070647,1043670,1089560,406789,237677,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_layer35,36,prefill_layer35,,3,1101098,1047266,1113534,401478,242639,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,45
react_moa_mcts,react-plan,mir_operator:prefill_head,37,prefill_head,,3,271708,268401,280339,1042862,50349,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemm|reduce,9
react_moa_mcts,react-plan,mir_operator:prefill_sample,38,prefill_sample,,3,994025,990420,994788,8224,945832,cudaStreamSynchronize,memcpy|memset|reduce,1
react_moa_mcts,react-plan,mir_operator:decode_embed,39,decode_embed,,3,50816,50237,57325,2080,12380,cudaLaunchKernel,other,1
react_moa_mcts,react-plan,mir_operator:decode_layer00,40,decode_layer00,,3,1093065,1053140,1104383,243940,231466,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer01,41,decode_layer01,,3,1061402,995353,1070419,238628,226999,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer02,42,decode_layer02,,3,1052041,1006780,1053549,238338,231943,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer03,43,decode_layer03,,3,1042996,955583,1052390,238371,225282,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer04,44,decode_layer04,,3,1040870,954435,1044387,238402,228227,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer05,45,decode_layer05,,3,1043194,959143,1044484,238245,224495,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer06,46,decode_layer06,,3,1018393,951523,1039452,238051,225090,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer07,47,decode_layer07,,3,967411,952671,1065177,238114,222249,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer08,48,decode_layer08,,3,946684,934041,1036173,243361,217903,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer09,49,decode_layer09,,3,956190,956068,1036506,238211,219409,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer10,50,decode_layer10,,3,937787,934421,998530,237796,211533,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer11,51,decode_layer11,,3,942391,932672,1002254,237987,210067,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer12,52,decode_layer12,,3,943599,940931,1008204,237986,212469,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer13,53,decode_layer13,,3,957691,944285,1000604,237793,213147,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer14,54,decode_layer14,,3,954359,937646,1002005,237539,212609,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer15,55,decode_layer15,,3,951692,943189,999508,238341,216515,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer16,56,decode_layer16,,3,970476,949110,1046096,237857,216677,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer17,57,decode_layer17,,3,964683,954001,992622,237892,212008,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer18,58,decode_layer18,,3,957753,942711,967764,238021,216927,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer19,59,decode_layer19,,3,956115,955208,960404,237923,212718,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer20,60,decode_layer20,,3,998792,968937,1003810,238146,223060,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer21,61,decode_layer21,,3,1003009,995054,1008096,237860,223710,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer22,62,decode_layer22,,3,1004404,960121,1009880,237763,230898,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer23,63,decode_layer23,,3,1008146,955501,1012565,238147,221723,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer24,64,decode_layer24,,3,1003953,986679,1010410,237701,219186,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer25,65,decode_layer25,,3,1023669,999007,1029811,250755,224326,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer26,66,decode_layer26,,3,1020225,1015938,1046420,237538,222880,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer27,67,decode_layer27,,3,1010656,1007325,1035745,237987,224410,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer28,68,decode_layer28,,3,1017561,1006916,1025992,237122,222158,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer29,69,decode_layer29,,3,1023899,968174,1027249,237572,229707,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer30,70,decode_layer30,,3,1029261,953461,1054394,237378,228901,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer31,71,decode_layer31,,3,1023501,965363,1045361,238019,226264,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer32,72,decode_layer32,,3,1028676,950555,1059933,237922,230338,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer33,73,decode_layer33,,3,1028648,950537,1049433,237667,225332,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer34,74,decode_layer34,,3,1007882,955491,1056759,237605,223226,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer35,75,decode_layer35,,3,1010365,941835,1053840,237635,222286,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_head,76,decode_head,,3,257805,233566,267698,629479,48077,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
react_moa_mcts,react-plan,mir_operator:decode_sample,77,decode_sample,,3,587350,576601,587395,7041,530451,cudaStreamSynchronize,memcpy|memset|reduce,1
react_moa_mcts,react-plan,mir_operator:decode_embed,78,decode_embed,,3,47390,47389,55671,1728,11513,cudaLaunchKernel,other,1
react_moa_mcts,react-plan,mir_operator:decode_layer00,79,decode_layer00,,3,1061655,1037029,1066106,242786,229327,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer01,80,decode_layer01,,3,1034847,1009876,1049677,237095,232195,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer02,81,decode_layer02,,3,1035407,1007300,1045217,237506,226154,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer03,82,decode_layer03,,3,1022166,1007510,1045191,237382,222669,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer04,83,decode_layer04,,3,1019346,1007983,1040989,237345,220020,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer05,84,decode_layer05,,3,999778,965245,1049379,236578,222325,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer06,85,decode_layer06,,3,972089,954131,1077496,237090,216453,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer07,86,decode_layer07,,3,963090,945290,1051766,237380,215126,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer08,87,decode_layer08,,3,969994,963879,1041606,237090,227227,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer09,88,decode_layer09,,3,964770,949429,1010185,236964,216286,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer10,89,decode_layer10,,3,960210,946800,1037376,237316,213415,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer11,90,decode_layer11,,3,967805,941221,1006069,237220,222507,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer12,91,decode_layer12,,3,961733,932783,985244,236833,215650,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer13,92,decode_layer13,,3,966434,943655,1008890,236962,214713,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer14,93,decode_layer14,,3,947112,944214,1036167,237026,214305,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer15,94,decode_layer15,,3,952189,941911,1038165,237027,215579,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer16,95,decode_layer16,,3,979029,948453,1048331,236898,209386,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer17,96,decode_layer17,,3,978989,948664,1047531,236995,216727,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer18,97,decode_layer18,,3,971331,944771,1066187,236002,214149,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer19,98,decode_layer19,,3,996588,961577,1042753,238146,214447,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer20,99,decode_layer20,,3,959431,915892,1040355,237570,211766,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer21,100,decode_layer21,,3,1036857,966241,1210021,236418,229848,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer22,101,decode_layer22,,3,1035588,962388,1067335,236611,231105,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer23,102,decode_layer23,,3,1039343,965831,1050065,236898,228013,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer24,103,decode_layer24,,3,1044657,999973,1047429,237316,228863,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer25,104,decode_layer25,,3,1034128,1021692,1147978,237826,229303,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer26,105,decode_layer26,,3,1030537,1016187,1045283,236993,226125,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer27,106,decode_layer27,,3,1019437,965909,1044712,236867,226374,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer28,107,decode_layer28,,3,967491,962363,1064482,236546,218729,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer29,108,decode_layer29,,3,968268,935732,1045596,236899,212667,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer30,109,decode_layer30,,3,984380,946159,1077035,236675,212072,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer31,110,decode_layer31,,3,974314,908397,1046005,236963,220988,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer32,111,decode_layer32,,3,964310,908474,1053952,237027,212581,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer33,112,decode_layer33,,3,954377,901908,1039790,236611,219918,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer34,113,decode_layer34,,3,936072,910827,1026679,236417,210169,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer35,114,decode_layer35,,3,944146,908045,1015192,236995,215262,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_head,115,decode_head,,3,252641,225982,253055,662120,46054,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
react_moa_mcts,react-plan,mir_operator:decode_sample,116,decode_sample,,3,621885,620545,631627,7264,575259,cudaStreamSynchronize,memcpy|memset|reduce,1
react_moa_mcts,react-plan,mir_operator:decode_embed,117,decode_embed,,3,48938,44210,54229,1888,11504,cudaLaunchKernel,other,1
react_moa_mcts,react-plan,mir_operator:decode_layer00,118,decode_layer00,,3,1002145,987580,1119203,236674,218296,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer01,119,decode_layer01,,3,977846,964808,1024917,236963,216259,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer02,120,decode_layer02,,3,992484,955357,1017906,237090,220722,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer03,121,decode_layer03,,3,1017944,980216,1034513,236835,227366,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer04,122,decode_layer04,,3,1018140,975046,1039305,237027,230024,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
react_moa_mcts,react-plan,mir_operator:decode_layer05,123,decode_layer05,,3,1012564,954903,1081838,236930,223434,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,43
