workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19174389408,19174410689,21281,0,0,0,0,0,0,,21281,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer16,17,prefill_layer16,,nvtx_range,19174410689,19175531337,1120648,364674,364674,45,3,250204,55,cudaLaunchKernel,870444,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19175531337,19175552834,21497,0,0,0,0,0,0,,21497,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer17,18,prefill_layer17,,nvtx_range,19175552834,19176645746,1092912,365893,365893,45,3,249778,55,cudaLaunchKernel,843134,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19176645746,19176667886,22140,0,0,0,0,0,0,,22140,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer18,19,prefill_layer18,,nvtx_range,19176667886,19177752761,1084875,361637,361637,45,3,245996,55,cudaLaunchKernel,838879,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19177752761,19177773375,20614,0,0,0,0,0,0,,20614,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer19,20,prefill_layer19,,nvtx_range,19177773375,19178896691,1123316,365059,365059,45,3,253963,55,cudaLaunchKernel,869353,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19178896691,19178917010,20319,0,0,0,0,0,0,,20319,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer20,21,prefill_layer20,,nvtx_range,19178917010,19179999590,1082580,363490,363490,45,3,240589,55,cudaLaunchKernel,841991,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19179999590,19180019392,19802,0,0,0,0,0,0,,19802,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer21,22,prefill_layer21,,nvtx_range,19180019392,19181084161,1064769,366691,366691,45,3,242443,55,cudaLaunchKernel,822326,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19181084161,19181109551,25390,0,0,0,0,0,0,,25390,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer22,23,prefill_layer22,,nvtx_range,19181109551,19182192846,1083295,363746,363746,45,3,244007,55,cudaLaunchKernel,839288,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19182192846,19182213772,20926,0,0,0,0,0,0,,20926,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer23,24,prefill_layer23,,nvtx_range,19182213772,19183290231,1076459,364034,364034,45,3,242396,55,cudaLaunchKernel,834063,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19183290231,19183310854,20623,0,0,0,0,0,0,,20623,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer24,25,prefill_layer24,,nvtx_range,19183310854,19184412109,1101255,362561,362561,45,3,247848,55,cudaLaunchKernel,853407,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19184412109,19184432247,20138,0,0,0,0,0,0,,20138,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer25,26,prefill_layer25,,nvtx_range,19184432247,19185522603,1090356,364067,364067,45,3,260947,55,cudaLaunchKernel,829409,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19185522603,19185542809,20206,0,0,0,0,0,0,,20206,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer26,27,prefill_layer26,,nvtx_range,19185542809,19186654104,1111295,364226,364226,45,3,246505,55,cudaLaunchKernel,864790,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19186654104,19186676505,22401,0,0,0,0,0,0,,22401,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer27,28,prefill_layer27,,nvtx_range,19186676505,19187762415,1085910,364898,364898,45,3,239585,55,cudaLaunchKernel,846325,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19187762415,19187783106,20691,0,0,0,0,0,0,,20691,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer28,29,prefill_layer28,,nvtx_range,19187783106,19188870113,1087007,366052,366052,45,3,246277,55,cudaLaunchKernel,840730,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19188870113,19188890942,20829,0,0,0,0,0,0,,20829,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer29,30,prefill_layer29,,nvtx_range,19188890942,19189979517,1088575,406754,406754,45,3,248245,55,cudaLaunchKernel,840330,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19189979517,19190000141,20624,0,0,0,0,0,0,,20624,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer30,31,prefill_layer30,,nvtx_range,19190000141,19191077510,1077369,362915,362915,45,3,241493,55,cudaLaunchKernel,835876,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19191077510,19191098694,21184,0,0,0,0,0,0,,21184,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer31,32,prefill_layer31,,nvtx_range,19191098694,19192159421,1060727,363906,363906,45,3,247702,55,cudaLaunchKernel,813025,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19192159421,19192179772,20351,0,0,0,0,0,0,,20351,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer32,33,prefill_layer32,,nvtx_range,19192179772,19193204711,1024939,364388,364388,45,3,240093,55,cudaLaunchKernel,784846,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19193204711,19193223695,18984,0,0,0,0,0,0,,18984,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer33,34,prefill_layer33,,nvtx_range,19193223695,19194246560,1022865,364130,364130,45,3,235284,55,cudaLaunchKernel,787581,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19194246560,19194266280,19720,0,0,0,0,0,0,,19720,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer34,35,prefill_layer34,,nvtx_range,19194266280,19195282053,1015773,364739,364739,45,3,231195,55,cudaLaunchKernel,784578,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19195282053,19195301094,19041,0,0,0,0,0,0,,19041,
react_tool,measured,0,plan,llm,mir_operator:prefill_layer35,36,prefill_layer35,,nvtx_range,19195301094,19196317987,1016893,366850,366850,45,3,232505,55,cudaLaunchKernel,784388,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19196317987,19196338191,20204,0,0,0,0,0,0,,20204,
react_tool,measured,0,plan,llm,mir_operator:prefill_head,37,prefill_head,,nvtx_range,19196338191,19196596509,258318,828423,828423,9,0,48591,9,cudaLaunchKernel,209727,copy|elementwise_binary|elementwise_unary|gemm|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19196596509,19196640469,43960,0,0,0,0,0,0,,43960,
react_tool,measured,0,plan,llm,mir_operator:prefill_sample,38,prefill_sample,,nvtx_range,19196640469,19197421865,781396,8256,8256,1,2,738995,4,cudaStreamSynchronize,42401,memcpy|memset|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19197421865,19197533028,111163,352,352,0,1,11480,3,cudaMemcpyAsync,99683,memcpy
react_tool,measured,0,plan,llm,mir_operator:decode_embed,39,decode_embed,,nvtx_range,19197533028,19197579214,46186,2080,2080,1,0,10675,1,cudaLaunchKernel,35511,other
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19197579214,19198040125,460911,17024,17024,12,1,84722,13,cudaLaunchKernel,376189,concat|copy|elementwise_binary|elementwise_other|gemv|memcpy
react_tool,measured,0,plan,llm,mir_operator:decode_layer00,40,decode_layer00,,nvtx_range,19198040125,19199034173,994048,243298,243298,43,0,214438,43,cudaLaunchKernel,779610,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19199034173,19199053389,19216,0,0,0,0,0,0,,19216,
react_tool,measured,0,plan,llm,mir_operator:decode_layer01,41,decode_layer01,,nvtx_range,19199053389,19200009073,955684,237443,237443,43,0,212665,43,cudaLaunchKernel,743019,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19200009073,19200028238,19165,0,0,0,0,0,0,,19165,
react_tool,measured,0,plan,llm,mir_operator:decode_layer02,42,decode_layer02,,nvtx_range,19200028238,19200979510,951272,238274,238274,43,0,217979,43,cudaLaunchKernel,733293,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19200979510,19200998431,18921,0,0,0,0,0,0,,18921,
react_tool,measured,0,plan,llm,mir_operator:decode_layer03,43,decode_layer03,,nvtx_range,19200998431,19201949623,951192,237345,237345,43,0,207648,43,cudaLaunchKernel,743544,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19201949623,19201969686,20063,0,0,0,0,0,0,,20063,
react_tool,measured,0,plan,llm,mir_operator:decode_layer04,44,decode_layer04,,nvtx_range,19201969686,19202920833,951147,237985,237985,43,0,220742,43,cudaLaunchKernel,730405,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19202920833,19202940251,19418,0,0,0,0,0,0,,19418,
react_tool,measured,0,plan,llm,mir_operator:decode_layer05,45,decode_layer05,,nvtx_range,19202940251,19203881316,941065,236289,236289,43,0,204991,43,cudaLaunchKernel,736074,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19203881316,19203900661,19345,0,0,0,0,0,0,,19345,
react_tool,measured,0,plan,llm,mir_operator:decode_layer06,46,decode_layer06,,nvtx_range,19203900661,19204894050,993389,237378,237378,43,0,215020,43,cudaLaunchKernel,778369,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19204894050,19204914103,20053,0,0,0,0,0,0,,20053,
react_tool,measured,0,plan,llm,mir_operator:decode_layer07,47,decode_layer07,,nvtx_range,19204914103,19205918953,1004850,268225,268225,43,0,223176,43,cudaLaunchKernel,781674,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19205918953,19205939048,20095,0,0,0,0,0,0,,20095,
react_tool,measured,0,plan,llm,mir_operator:decode_layer08,48,decode_layer08,,nvtx_range,19205939048,19206934040,994992,237667,237667,43,0,227107,43,cudaLaunchKernel,767885,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19206934040,19206953662,19622,0,0,0,0,0,0,,19622,
react_tool,measured,0,plan,llm,mir_operator:decode_layer09,49,decode_layer09,,nvtx_range,19206953662,19207938696,985034,238435,238435,43,0,228710,43,cudaLaunchKernel,756324,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19207938696,19207957397,18701,0,0,0,0,0,0,,18701,
react_tool,measured,0,plan,llm,mir_operator:decode_layer10,50,decode_layer10,,nvtx_range,19207957397,19208902961,945564,237570,237570,43,0,209613,43,cudaLaunchKernel,735951,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19208902961,19208922790,19829,0,0,0,0,0,0,,19829,
react_tool,measured,0,plan,llm,mir_operator:decode_layer11,51,decode_layer11,,nvtx_range,19208922790,19209916160,993370,237954,237954,43,0,228426,43,cudaLaunchKernel,764944,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19209916160,19209936032,19872,0,0,0,0,0,0,,19872,
react_tool,measured,0,plan,llm,mir_operator:decode_layer12,52,decode_layer12,,nvtx_range,19209936032,19210921555,985523,237538,237538,43,0,225518,43,cudaLaunchKernel,760005,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19210921555,19210942412,20857,0,0,0,0,0,0,,20857,
react_tool,measured,0,plan,llm,mir_operator:decode_layer13,53,decode_layer13,,nvtx_range,19210942412,19211965672,1023260,237347,237347,43,0,226478,43,cudaLaunchKernel,796782,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19211965672,19211985828,20156,0,0,0,0,0,0,,20156,
react_tool,measured,0,plan,llm,mir_operator:decode_layer14,54,decode_layer14,,nvtx_range,19211985828,19213013570,1027742,236642,236642,43,0,226755,43,cudaLaunchKernel,800987,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19213013570,19213033890,20320,0,0,0,0,0,0,,20320,
react_tool,measured,0,plan,llm,mir_operator:decode_layer15,55,decode_layer15,,nvtx_range,19213033890,19214057508,1023618,238179,238179,43,0,219766,43,cudaLaunchKernel,803852,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19214057508,19214076777,19269,0,0,0,0,0,0,,19269,
react_tool,measured,0,plan,llm,mir_operator:decode_layer16,56,decode_layer16,,nvtx_range,19214076777,19215109131,1032354,237282,237282,43,0,224953,43,cudaLaunchKernel,807401,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19215109131,19215129384,20253,0,0,0,0,0,0,,20253,
react_tool,measured,0,plan,llm,mir_operator:decode_layer17,57,decode_layer17,,nvtx_range,19215129384,19216164627,1035243,237697,237697,43,0,222626,43,cudaLaunchKernel,812617,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19216164627,19216185510,20883,0,0,0,0,0,0,,20883,
react_tool,measured,0,plan,llm,mir_operator:decode_layer18,58,decode_layer18,,nvtx_range,19216185510,19217191976,1006466,238148,238148,43,0,217351,43,cudaLaunchKernel,789115,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19217191976,19217211643,19667,0,0,0,0,0,0,,19667,
react_tool,measured,0,plan,llm,mir_operator:decode_layer19,59,decode_layer19,,nvtx_range,19217211643,19218218282,1006639,238114,238114,43,0,224262,43,cudaLaunchKernel,782377,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19218218282,19218238887,20605,0,0,0,0,0,0,,20605,
react_tool,measured,0,plan,llm,mir_operator:decode_layer20,60,decode_layer20,,nvtx_range,19218238887,19219256936,1018049,237249,237249,43,0,229277,43,cudaLaunchKernel,788772,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19219256936,19219277618,20682,0,0,0,0,0,0,,20682,
react_tool,measured,0,plan,llm,mir_operator:decode_layer21,61,decode_layer21,,nvtx_range,19219277618,19220305911,1028293,236929,236929,43,0,228871,43,cudaLaunchKernel,799422,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19220305911,19220326399,20488,0,0,0,0,0,0,,20488,
react_tool,measured,0,plan,llm,mir_operator:decode_layer22,62,decode_layer22,,nvtx_range,19220326399,19221353255,1026856,241763,241763,43,0,226773,43,cudaLaunchKernel,800083,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19221353255,19221382013,28758,0,0,0,0,0,0,,28758,
react_tool,measured,0,plan,llm,mir_operator:decode_layer23,63,decode_layer23,,nvtx_range,19221382013,19222411778,1029765,249569,249569,43,0,225700,43,cudaLaunchKernel,804065,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19222411778,19222432219,20441,0,0,0,0,0,0,,20441,
react_tool,measured,0,plan,llm,mir_operator:decode_layer24,64,decode_layer24,,nvtx_range,19222432219,19223464738,1032519,237123,237123,43,0,228873,43,cudaLaunchKernel,803646,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19223464738,19223492474,27736,0,0,0,0,0,0,,27736,
react_tool,measured,0,plan,llm,mir_operator:decode_layer25,65,decode_layer25,,nvtx_range,19223492474,19224530759,1038285,237890,237890,43,0,228061,43,cudaLaunchKernel,810224,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
react_tool,measured,0,plan,llm,inter_operator_dispatch,,,,gap_between_markers,19224530759,19224551902,21143,0,0,0,0,0,0,,21143,
react_tool,measured,0,plan,llm,mir_operator:decode_layer26,66,decode_layer26,,nvtx_range,19224551902,19225594621,1042719,238946,238946,43,0,233065,43,cudaLaunchKernel,809654,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce
