workload,call_id,process,op_index,op_type,engine,instances,host_ns_median,host_ns_min,host_ns_max,gpu_ns_median,cuda_api_ns_median,cuda_api_top,kernel_families,kernels_per_instance
planner_debate,planner-seed,mir_operator:prefill_layer06,7,prefill_layer06,ve,3,1316443,1300002,1390824,417762,315379,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer07,8,prefill_layer07,ve,3,1355718,1323483,1367121,416261,322049,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer08,9,prefill_layer08,,3,1354238,1292871,1362232,419268,316872,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer09,10,prefill_layer09,me,3,1348380,1334684,1374210,417378,319531,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer10,11,prefill_layer10,me,3,1362460,1328561,1376581,419682,320489,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer11,12,prefill_layer11,me,3,1354315,1350945,1372285,415459,321205,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer12,13,prefill_layer12,de,3,1352630,1326867,1436432,417857,318368,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer13,14,prefill_layer13,de,3,1349470,1333801,1358406,419460,320897,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer14,15,prefill_layer14,,3,1348205,1321376,1371351,417155,323366,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer15,16,prefill_layer15,,3,1355414,1329427,1390797,416802,329518,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer16,17,prefill_layer16,,3,1348134,1260173,1381999,417089,319487,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer17,18,prefill_layer17,,3,1367124,1296674,1590739,416355,318071,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer18,19,prefill_layer18,,3,1364315,1325956,1407772,416930,327410,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer19,20,prefill_layer19,,3,1354700,1259941,1373543,417538,317867,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer20,21,prefill_layer20,,3,1367626,1253829,1384117,418114,322306,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer21,22,prefill_layer21,,3,1323568,1268953,1498048,417249,312964,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer22,23,prefill_layer22,,3,1325725,1248320,1711624,417572,315120,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer23,24,prefill_layer23,,3,1320366,1245781,1401583,417283,319721,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer24,25,prefill_layer24,,3,1379649,1247251,1398310,418243,310888,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer25,26,prefill_layer25,,3,1315516,1279940,1373066,417442,315030,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer26,27,prefill_layer26,,3,1255098,1254353,1374927,416547,300278,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_layer27,28,prefill_layer27,,3,1287203,1255657,1379983,415011,306947,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemm|memset|reduce,59
planner_debate,planner-seed,mir_operator:prefill_head,29,prefill_head,,3,276716,238558,278988,1713579,55030,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemm|reduce,9
planner_debate,planner-seed,mir_operator:prefill_sample,30,prefill_sample,,3,1661305,1649491,1662615,8257,1601064,cudaStreamSynchronize,memcpy|memset|reduce,1
planner_debate,planner-seed,mir_operator:decode_embed,31,decode_embed,,3,59228,50696,61693,2112,13446,cudaLaunchKernel,other,1
planner_debate,planner-seed,mir_operator:decode_layer00,32,decode_layer00,,3,1324832,1236038,1330245,205537,299712,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer01,33,decode_layer01,,3,1279125,1190983,1288112,203969,285792,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer02,34,decode_layer02,,3,1257450,1178292,1266097,203938,283163,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer03,35,decode_layer03,,3,1240379,1232102,1279428,203744,292175,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer04,36,decode_layer04,,3,1243952,1227384,1267013,203681,285583,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer05,37,decode_layer05,,3,1271425,1217059,1274847,204097,290380,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer06,38,decode_layer06,,3,1248771,1112070,1277502,204641,291020,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer07,39,decode_layer07,,3,1257630,1133613,1318269,204610,291474,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer08,40,decode_layer08,,3,1257132,1109076,1265443,204129,290538,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer09,41,decode_layer09,,3,1209753,1116159,1255364,205826,283081,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer10,42,decode_layer10,,3,1217133,1118519,1237934,206082,280123,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer11,43,decode_layer11,,3,1218372,1115197,1356919,205826,285432,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer12,44,decode_layer12,,3,1131138,1110194,1231604,205281,260841,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer13,45,decode_layer13,,3,1140348,1105308,1221517,203969,270144,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer14,46,decode_layer14,,3,1114100,1108571,1214005,205121,261854,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer15,47,decode_layer15,,3,1128251,1110841,1217668,205185,265702,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer16,48,decode_layer16,,3,1210575,1110983,1213419,204449,280413,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer17,49,decode_layer17,,3,1223393,1108963,1261120,204480,290654,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer18,50,decode_layer18,,3,1205280,1102721,1229631,204803,276709,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer19,51,decode_layer19,,3,1196541,1117068,1227200,204736,272604,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer20,52,decode_layer20,,3,1152868,1107975,1262598,205185,273082,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer21,53,decode_layer21,,3,1150447,1101193,1247111,205153,265733,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer22,54,decode_layer22,,3,1158482,1108720,1211670,205185,264890,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer23,55,decode_layer23,,3,1179493,1102477,1201835,206817,280974,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer24,56,decode_layer24,,3,1164488,1113485,1211282,206465,273696,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer25,57,decode_layer25,,3,1169640,1098430,1217679,204641,274809,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer26,58,decode_layer26,,3,1177563,1104693,1199220,204609,275548,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer27,59,decode_layer27,,3,1151927,1107728,1218784,204097,268701,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_head,60,decode_head,,3,226587,215699,240150,657636,44783,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
planner_debate,planner-seed,mir_operator:decode_sample,61,decode_sample,,3,613081,609782,614391,7072,567001,cudaStreamSynchronize,memcpy|memset|reduce,1
planner_debate,planner-seed,mir_operator:decode_embed,62,decode_embed,,3,52463,47015,53644,1888,11680,cudaLaunchKernel,other,1
planner_debate,planner-seed,mir_operator:decode_layer00,63,decode_layer00,,3,1187877,1149719,1235360,203073,279030,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer01,64,decode_layer01,,3,1163518,1089646,1170759,203457,264755,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer02,65,decode_layer02,,3,1132102,1110256,1148160,203200,260846,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer03,66,decode_layer03,,3,1113722,1106863,1139061,202849,258666,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer04,67,decode_layer04,,3,1117558,1111388,1222157,202720,269729,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer05,68,decode_layer05,,3,1111066,1096903,1271914,203744,262476,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer06,69,decode_layer06,,3,1127708,1113297,1243873,223905,269667,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer07,70,decode_layer07,,3,1131743,1116865,1238880,203648,273299,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer08,71,decode_layer08,,3,1148507,1125598,1258707,203040,271638,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer09,72,decode_layer09,,3,1196754,1113770,1257387,203235,275197,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer10,73,decode_layer10,,3,1246540,1113498,1253781,202594,284972,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer11,74,decode_layer11,,3,1206289,1109556,1238859,203361,282636,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer12,75,decode_layer12,,3,1193927,1105659,1240359,204097,278085,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer13,76,decode_layer13,,3,1200697,1163118,1238854,203264,278759,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer14,77,decode_layer14,,3,1256590,1237511,1296387,203680,293438,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer15,78,decode_layer15,,3,1257456,1238449,1263569,203170,290932,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer16,79,decode_layer16,,3,1233682,1228969,1255350,202464,288417,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer17,80,decode_layer17,,3,1253967,1229144,1372274,203296,297652,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer18,81,decode_layer18,,3,1264457,1230505,1308708,203296,285007,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer19,82,decode_layer19,,3,1247321,1246657,1330957,203328,286441,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer20,83,decode_layer20,,3,1250215,1241670,1357637,203265,286082,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer21,84,decode_layer21,,3,1242756,1214701,1256947,203138,289378,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer22,85,decode_layer22,,3,1235371,1156832,1268096,203298,286600,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer23,86,decode_layer23,,3,1235661,1210548,1241353,203297,288284,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer24,87,decode_layer24,,3,1234032,1130637,1261299,203553,288984,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer25,88,decode_layer25,,3,1225848,1106261,1243245,203074,285046,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer26,89,decode_layer26,,3,1194106,1134742,1263814,204064,276896,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer27,90,decode_layer27,,3,1187455,1184612,1219218,203393,278294,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_head,91,decode_head,,3,244391,237286,259827,663013,46685,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
planner_debate,planner-seed,mir_operator:decode_sample,92,decode_sample,,3,615033,612137,620836,7328,565058,cudaStreamSynchronize,memcpy|memset|reduce,1
planner_debate,planner-seed,mir_operator:decode_embed,93,decode_embed,,3,52280,49829,57700,1888,11599,cudaLaunchKernel,other,1
planner_debate,planner-seed,mir_operator:decode_layer00,94,decode_layer00,,3,1250153,1206065,1290928,203201,282937,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer01,95,decode_layer01,,3,1255158,1193378,1317735,203394,291322,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer02,96,decode_layer02,,3,1245938,1149597,1304329,203521,280600,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer03,97,decode_layer03,,3,1243580,1185204,1245809,202625,283018,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer04,98,decode_layer04,,3,1243879,1222048,1306049,229728,289068,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer05,99,decode_layer05,,3,1207138,1194829,1291480,202787,276809,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer06,100,decode_layer06,,3,1147530,1140195,1590311,203651,267792,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer07,101,decode_layer07,,3,1163152,1149602,1363396,202657,268188,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer08,102,decode_layer08,,3,1331008,1142699,1364097,203937,304693,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer09,103,decode_layer09,,3,1257305,1162607,1293161,203169,281065,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer10,104,decode_layer10,,3,1143115,1141399,1270421,203875,263109,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer11,105,decode_layer11,,3,1170452,1162416,1251077,203264,269130,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer12,106,decode_layer12,,3,1169819,1129362,1248460,203330,277328,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer13,107,decode_layer13,,3,1142078,1114109,1272919,203233,268479,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer14,108,decode_layer14,,3,1136592,1113243,1253456,203105,272551,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer15,109,decode_layer15,,3,1205020,1148997,1270240,203680,276224,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer16,110,decode_layer16,,3,1149137,1117235,1251228,204354,267373,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer17,111,decode_layer17,,3,1161099,1094835,1271871,202817,271239,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer18,112,decode_layer18,,3,1170806,1161198,1248278,203425,268069,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer19,113,decode_layer19,,3,1250403,1116830,1715893,203296,286292,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer20,114,decode_layer20,,3,1173307,1136996,1391549,202850,272584,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer21,115,decode_layer21,,3,1170978,1115607,1580197,203233,281648,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer22,116,decode_layer22,,3,1172403,1109893,1268457,202465,273468,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer23,117,decode_layer23,,3,1234725,1182825,1275501,202818,293087,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer24,118,decode_layer24,,3,1243863,1150709,1248493,203169,286398,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer25,119,decode_layer25,,3,1231288,1154598,1248214,203009,286785,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer26,120,decode_layer26,,3,1236907,1160755,1247824,203009,284105,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer27,121,decode_layer27,,3,1230998,1145330,1249753,202561,282226,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_head,122,decode_head,,3,247225,238029,252619,662436,48360,cudaLaunchKernel,copy|elementwise_binary|elementwise_unary|gemv|reduce,9
planner_debate,planner-seed,mir_operator:decode_sample,123,decode_sample,,3,606827,603404,614181,7296,551307,cudaStreamSynchronize,memcpy|memset|reduce,1
planner_debate,planner-seed,mir_operator:decode_embed,124,decode_embed,,3,59266,53037,59933,1888,12576,cudaLaunchKernel,other,1
planner_debate,planner-seed,mir_operator:decode_layer00,125,decode_layer00,,3,1313094,1295726,1326365,203811,294611,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
planner_debate,planner-seed,mir_operator:decode_layer01,126,decode_layer01,,3,1234336,1173688,1272283,203009,279021,cudaLaunchKernel,attention|concat|copy|elementwise_binary|elementwise_other|elementwise_unary|gemv|reduce,57
